X,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque,torque_difference,max_force_difference
20,PLAYER_1128,9/9/2022,589.840242,4689.654258,NA,NA,NA,NA,NA,NA
21,PLAYER_1128,9/12/2022,745.21764,5510.126788,NA,NA,NA,NA,NA,NA
22,PLAYER_1128,9/13/2022,756.196354,5957.480593,NA,NA,NA,NA,NA,NA
23,PLAYER_1128,9/14/2022,436.765959,3224.145764,NA,NA,NA,NA,NA,NA
24,PLAYER_1128,9/15/2022,856.341681,6252.612553,NA,NA,NA,NA,NA,NA
25,PLAYER_1128,9/16/2022,943.170502,7137.776428,NA,NA,NA,NA,NA,NA
26,PLAYER_1128,9/19/2022,743.20757,5634.79703,NA,NA,NA,NA,NA,NA
27,PLAYER_1128,9/19/2022,NA,NA,337,147.1005,267.5,116.76375,30.33675,69.5
28,PLAYER_1128,9/20/2022,707.242321,5279.93501,NA,NA,NA,NA,NA,NA
29,PLAYER_1128,9/21/2022,519.995816,3965.102818,NA,NA,NA,NA,NA,NA
30,PLAYER_1128,9/22/2022,809.738012,5638.281133,NA,NA,NA,NA,NA,NA
31,PLAYER_1128,9/23/2022,862.169592,6432.27335,NA,NA,NA,NA,NA,NA
32,PLAYER_1128,9/26/2022,1133.750731,7624.617617,NA,NA,NA,NA,NA,NA
33,PLAYER_1128,9/27/2022,1114.090277,8174.094127,NA,NA,NA,NA,NA,NA
34,PLAYER_1128,9/28/2022,779.512951,6036.840552,NA,NA,NA,NA,NA,NA
35,PLAYER_1128,9/29/2022,985.695766,7394.146327,NA,NA,NA,NA,NA,NA
36,PLAYER_1128,9/30/2022,1216.705463,8687.158954,NA,NA,NA,NA,NA,NA
37,PLAYER_1128,10/2/2022,937.139915,7328.51599,NA,NA,NA,NA,NA,NA
38,PLAYER_1128,10/3/2022,939.294943,7033.249097,NA,NA,NA,NA,NA,NA
39,PLAYER_1128,10/5/2022,1027.265453,7586.348475,NA,NA,NA,NA,NA,NA
40,PLAYER_1128,10/6/2022,753.810301,5438.422485,NA,NA,NA,NA,NA,NA
41,PLAYER_1128,10/7/2022,1247.739166,9183.598009,NA,NA,NA,NA,NA,NA
42,PLAYER_1128,10/12/2022,1053.212659,7816.871699,NA,NA,NA,NA,NA,NA
43,PLAYER_1128,10/13/2022,731.910294,5351.846003,NA,NA,NA,NA,NA,NA
44,PLAYER_1128,10/14/2022,777.530645,5633.244981,NA,NA,NA,NA,NA,NA
45,PLAYER_1128,10/15/2022,895.989396,6513.423211,NA,NA,NA,NA,NA,NA
46,PLAYER_1128,10/17/2022,1051.436521,7847.021296,NA,NA,NA,NA,NA,NA
47,PLAYER_1128,10/18/2022,883.959687,6666.497009,NA,NA,NA,NA,NA,NA
48,PLAYER_1128,10/19/2022,971.038593,7026.09395,NA,NA,NA,NA,NA,NA
49,PLAYER_1128,10/21/2022,810.749272,5834.017873,NA,NA,NA,NA,NA,NA
50,PLAYER_1128,10/22/2022,692.809051,5004.740251,NA,NA,NA,NA,NA,NA
51,PLAYER_1128,10/23/2022,888.66863,6768.267587,NA,NA,NA,NA,NA,NA
52,PLAYER_1128,11/1/2022,620.024008,4897.072435,NA,NA,NA,NA,NA,NA
53,PLAYER_1128,11/2/2022,430.401618,2965.769643,NA,NA,NA,NA,NA,NA
54,PLAYER_1128,11/3/2022,690.874266,4756.919107,NA,NA,NA,NA,NA,NA
55,PLAYER_1128,11/5/2022,593.357421,4323.992191,NA,NA,NA,NA,NA,NA
56,PLAYER_1128,11/6/2022,395.176819,2693.358596,NA,NA,NA,NA,NA,NA
57,PLAYER_1128,11/7/2022,1040.705604,7522.854072,NA,NA,NA,NA,NA,NA
58,PLAYER_1128,11/8/2022,247.33564,1787.925168,NA,NA,NA,NA,NA,NA
59,PLAYER_1128,11/9/2022,692.542945,5053.44621,NA,NA,NA,NA,NA,NA
60,PLAYER_1128,11/10/2022,1081.917648,8204.369058,NA,NA,NA,NA,NA,NA
61,PLAYER_1128,11/12/2022,659.009204,4792.307408,NA,NA,NA,NA,NA,NA
62,PLAYER_1128,11/13/2022,523.912427,3664.592964,NA,NA,NA,NA,NA,NA
63,PLAYER_1128,11/14/2022,719.528237,5023.47792,NA,NA,NA,NA,NA,NA
64,PLAYER_1128,11/16/2022,658.691237,5030.61287,NA,NA,NA,NA,NA,NA
65,PLAYER_1128,11/17/2022,825.384981,5905.942455,NA,NA,NA,NA,NA,NA
66,PLAYER_1128,11/18/2022,530.561811,3575.564552,NA,NA,NA,NA,NA,NA
67,PLAYER_1128,11/19/2022,832.115012,5909.667199,NA,NA,NA,NA,NA,NA
68,PLAYER_1128,11/21/2022,737.863589,5303.091858,NA,NA,NA,NA,NA,NA
69,PLAYER_1128,11/22/2022,510.395745,3573.391228,NA,NA,NA,NA,NA,NA
70,PLAYER_1128,11/23/2022,818.725701,6170.393738,NA,NA,NA,NA,NA,NA
71,PLAYER_1128,11/24/2022,866.066871,6453.49668,NA,NA,NA,NA,NA,NA
72,PLAYER_1128,11/27/2022,748.076861,5698.702822,NA,NA,NA,NA,NA,NA
73,PLAYER_1128,11/29/2022,55.879715,365.422826,NA,NA,NA,NA,NA,NA
74,PLAYER_1128,11/30/2022,518.002631,3569.223195,NA,NA,NA,NA,NA,NA
75,PLAYER_1128,12/1/2022,680.725997,4398.437427,NA,NA,NA,NA,NA,NA
76,PLAYER_1128,12/2/2022,306.127413,1930.334067,NA,NA,NA,NA,NA,NA
77,PLAYER_1128,12/3/2022,771.716561,5362.135767,NA,NA,NA,NA,NA,NA
78,PLAYER_1128,12/5/2022,826.097005,5755.977158,NA,NA,NA,NA,NA,NA
79,PLAYER_1128,12/6/2022,476.654818,3289.72052,NA,NA,NA,NA,NA,NA
80,PLAYER_1128,12/7/2022,732.449659,5026.853613,NA,NA,NA,NA,NA,NA
81,PLAYER_1128,12/8/2022,634.350415,5108.879807,NA,NA,NA,NA,NA,NA
82,PLAYER_1128,12/9/2022,502.559796,3560.313303,NA,NA,NA,NA,NA,NA
83,PLAYER_1128,12/10/2022,864.090067,6337.075125,NA,NA,NA,NA,NA,NA
84,PLAYER_1128,12/13/2022,399.126668,2438.345919,NA,NA,NA,NA,NA,NA
85,PLAYER_1128,12/13/2022,NA,NA,383.25,167.288625,285,124.4025,42.886125,98.25
86,PLAYER_1128,12/15/2022,619.280665,4454.071284,NA,NA,NA,NA,NA,NA
87,PLAYER_1128,12/16/2022,791.200369,5586.572886,NA,NA,NA,NA,NA,NA
88,PLAYER_1128,12/17/2022,648.211879,5099.441992,NA,NA,NA,NA,NA,NA
89,PLAYER_1128,12/19/2022,837.886459,6135.360482,NA,NA,NA,NA,NA,NA
90,PLAYER_1128,12/20/2022,652.673653,4656.606017,NA,NA,NA,NA,NA,NA
91,PLAYER_1128,12/21/2022,801.337998,5987.209677,NA,NA,NA,NA,NA,NA
92,PLAYER_1128,12/26/2022,373.313791,2742.672164,NA,NA,NA,NA,NA,NA
93,PLAYER_1128,12/27/2022,752.378109,5438.90258,NA,NA,NA,NA,NA,NA
94,PLAYER_1128,12/28/2022,666.137066,4687.24635,NA,NA,NA,NA,NA,NA
95,PLAYER_1128,12/29/2022,526.020506,3726.545313,NA,NA,NA,NA,NA,NA
96,PLAYER_1128,12/30/2022,813.631609,6088.749096,NA,NA,NA,NA,NA,NA
97,PLAYER_1128,12/31/2022,292.544355,1917.361977,NA,NA,NA,NA,NA,NA
98,PLAYER_1128,1/1/2023,1016.54883,7044.049123,NA,NA,NA,NA,NA,NA
99,PLAYER_1128,1/3/2023,592.44172,4059.710102,NA,NA,NA,NA,NA,NA
100,PLAYER_1128,1/4/2023,686.80424,4774.73093,NA,NA,NA,NA,NA,NA
101,PLAYER_1128,1/5/2023,465.751396,3164.802838,NA,NA,NA,NA,NA,NA
102,PLAYER_1128,1/6/2023,830.624055,5950.041502,NA,NA,NA,NA,NA,NA
103,PLAYER_1128,1/7/2023,341.746194,2188.063465,NA,NA,NA,NA,NA,NA
104,PLAYER_1128,1/8/2023,826.708359,5809.585545,NA,NA,NA,NA,NA,NA
105,PLAYER_1128,1/10/2023,631.707978,4492.04416,NA,NA,NA,NA,NA,NA
106,PLAYER_1128,1/11/2023,591.841448,4071.971193,NA,NA,NA,NA,NA,NA
107,PLAYER_1128,1/12/2023,547.208475,3719.622704,NA,NA,NA,NA,NA,NA
108,PLAYER_1128,1/13/2023,956.18359,7044.720469,NA,NA,NA,NA,NA,NA
109,PLAYER_1128,1/14/2023,215.505337,1316.550548,NA,NA,NA,NA,NA,NA
110,PLAYER_1128,1/17/2023,640.750433,4530.888335,NA,NA,NA,NA,NA,NA
111,PLAYER_1128,1/18/2023,656.302221,4580.828697,NA,NA,NA,NA,NA,NA
112,PLAYER_1128,1/19/2023,498.356293,3359.729496,NA,NA,NA,NA,NA,NA
113,PLAYER_1128,1/20/2023,892.264488,6218.705104,NA,NA,NA,NA,NA,NA
114,PLAYER_1128,1/21/2023,241.108124,1470.112109,NA,NA,NA,NA,NA,NA
115,PLAYER_1128,1/22/2023,965.825016,6932.69587,NA,NA,NA,NA,NA,NA
116,PLAYER_1128,1/24/2023,627.180518,4499.531955,NA,NA,NA,NA,NA,NA
117,PLAYER_1128,1/25/2023,462.633936,3263.317817,NA,NA,NA,NA,NA,NA
118,PLAYER_1128,1/26/2023,1088.582893,8248.139455,NA,NA,NA,NA,NA,NA
119,PLAYER_1128,1/27/2023,349.908306,2108.239131,NA,NA,NA,NA,NA,NA
120,PLAYER_1128,1/28/2023,439.1346,3058.934005,NA,NA,NA,NA,NA,NA
121,PLAYER_1128,1/29/2023,1094.423801,8095.381572,NA,NA,NA,NA,NA,NA
122,PLAYER_1128,1/31/2023,497.641678,2971.244941,NA,NA,NA,NA,NA,NA
123,PLAYER_1128,2/2/2023,601.57281,4189.473437,NA,NA,NA,NA,NA,NA
124,PLAYER_1128,2/3/2023,519.719517,3585.85291,NA,NA,NA,NA,NA,NA
125,PLAYER_1128,2/4/2023,401.760325,2698.080676,NA,NA,NA,NA,NA,NA
126,PLAYER_1128,2/5/2023,981.659367,7235.19958,NA,NA,NA,NA,NA,NA
127,PLAYER_1128,2/7/2023,542.219145,3707.980513,NA,NA,NA,NA,NA,NA
128,PLAYER_1128,2/8/2023,418.568677,2784.502577,NA,NA,NA,NA,NA,NA
129,PLAYER_1128,2/9/2023,1015.525154,7542.710677,NA,NA,NA,NA,NA,NA
130,PLAYER_1128,2/11/2023,442.743084,3020.52796,NA,NA,NA,NA,NA,NA
131,PLAYER_1128,2/12/2023,891.557987,6451.423224,NA,NA,NA,NA,NA,NA
132,PLAYER_1128,2/15/2023,677.109963,4778.322279,NA,NA,NA,NA,NA,NA
133,PLAYER_1128,2/16/2023,412.369669,2874.588322,NA,NA,NA,NA,NA,NA
134,PLAYER_1128,2/17/2023,908.906628,7216.389054,NA,NA,NA,NA,NA,NA
135,PLAYER_1128,2/18/2023,335.054242,2108.518775,NA,NA,NA,NA,NA,NA
136,PLAYER_1128,2/19/2023,927.942408,6744.018089,NA,NA,NA,NA,NA,NA
137,PLAYER_1128,2/20/2023,320.436177,2228.800503,NA,NA,NA,NA,NA,NA
138,PLAYER_1128,2/22/2023,693.681154,5039.387994,NA,NA,NA,NA,NA,NA
139,PLAYER_1128,2/23/2023,421.486156,2971.905219,NA,NA,NA,NA,NA,NA
140,PLAYER_1128,2/24/2023,706.177537,5387.356378,NA,NA,NA,NA,NA,NA
141,PLAYER_1128,2/25/2023,352.028535,2335.981418,NA,NA,NA,NA,NA,NA
142,PLAYER_1128,2/26/2023,931.534963,7329.305288,NA,NA,NA,NA,NA,NA
143,PLAYER_1128,2/28/2023,508.637267,3640.864013,NA,NA,NA,NA,NA,NA
144,PLAYER_1128,3/1/2023,442.793719,3112.943826,NA,NA,NA,NA,NA,NA
145,PLAYER_1128,3/2/2023,1036.249879,7839.42243,NA,NA,NA,NA,NA,NA
146,PLAYER_1128,3/3/2023,313.322876,1990.425877,NA,NA,NA,NA,NA,NA
147,PLAYER_1128,3/4/2023,867.412721,6767.461274,NA,NA,NA,NA,NA,NA
148,PLAYER_1128,3/6/2023,359.309512,2439.599666,NA,NA,NA,NA,NA,NA
149,PLAYER_1128,3/7/2023,592.202019,4382.668407,NA,NA,NA,NA,NA,NA
150,PLAYER_1128,3/8/2023,476.342829,3360.002543,NA,NA,NA,NA,NA,NA
151,PLAYER_1128,3/9/2023,954.965582,7195.86065,NA,NA,NA,NA,NA,NA
152,PLAYER_1128,3/10/2023,873.163451,6949.456836,NA,NA,NA,NA,NA,NA
153,PLAYER_1128,3/27/2023,NA,NA,338,147.537,287.5,125.49375,22.04325,50.5
154,PLAYER_1128,4/12/2023,650.702315,5240.198287,NA,NA,NA,NA,NA,NA
155,PLAYER_1128,4/13/2023,440.118595,2330.378854,NA,NA,NA,NA,NA,NA
156,PLAYER_1128,4/17/2023,983.356019,6854.253013,NA,NA,NA,NA,NA,NA
157,PLAYER_1128,4/17/2023,NA,NA,208.75,91.119375,248.75,108.579375,-17.46,-40
158,PLAYER_1128,4/17/2023,NA,NA,356.25,155.503125,299.5,130.73175,24.771375,56.75
159,PLAYER_1128,4/18/2023,247.543453,1482.132257,NA,NA,NA,NA,NA,NA
160,PLAYER_1128,4/19/2023,972.898245,7008.996162,NA,NA,NA,NA,NA,NA
161,PLAYER_1128,4/20/2023,416.484348,2044.641922,NA,NA,NA,NA,NA,NA
162,PLAYER_1128,4/21/2023,266.434654,1883.966163,NA,NA,NA,NA,NA,NA
163,PLAYER_1128,4/24/2023,811.463974,5608.186509,NA,NA,NA,NA,NA,NA
164,PLAYER_1128,4/24/2023,NA,NA,367.75,160.522875,308,134.442,26.080875,59.75
165,PLAYER_1128,4/25/2023,435.878062,2025.669859,NA,NA,NA,NA,NA,NA
166,PLAYER_1128,4/26/2023,643.856659,3685.429127,NA,NA,NA,NA,NA,NA
167,PLAYER_1128,4/27/2023,351.29166,1634.368433,NA,NA,NA,NA,NA,NA
168,PLAYER_1128,4/28/2023,564.11586,4467.578649,NA,NA,NA,NA,NA,NA
169,PLAYER_1128,6/14/2023,NA,NA,412.75,180.165375,308.5,134.66025,45.505125,104.25
170,PLAYER_1128,6/15/2023,NA,NA,293.75,128.221875,238,103.887,24.334875,55.75
171,PLAYER_1128,6/26/2023,NA,NA,356.5,155.61225,287.5,125.49375,30.1185,69
172,PLAYER_1128,8/28/2023,236.491145,1728.241703,NA,NA,NA,NA,NA,NA
173,PLAYER_1128,8/28/2023,491.06566,3972.355538,NA,NA,NA,NA,NA,NA
174,PLAYER_1128,8/29/2023,400.142351,2669.455382,NA,NA,NA,NA,NA,NA
175,PLAYER_1128,8/30/2023,198.085002,1259.566319,NA,NA,NA,NA,NA,NA
176,PLAYER_1128,8/30/2023,643.983356,5358.711528,NA,NA,NA,NA,NA,NA
177,PLAYER_1128,8/31/2023,392.878073,2536.06177,NA,NA,NA,NA,NA,NA
178,PLAYER_1128,9/1/2023,256.145419,2050.241193,NA,NA,NA,NA,NA,NA
179,PLAYER_1128,9/1/2023,560.755153,4701.906458,NA,NA,NA,NA,NA,NA
180,PLAYER_1128,9/1/2023,NA,NA,383.25,167.288625,335.75,146.554875,20.73375,47.5
181,PLAYER_1128,9/5/2023,249.267872,1932.523791,NA,NA,NA,NA,NA,NA
182,PLAYER_1128,9/5/2023,402.671261,2365.68972,NA,NA,NA,NA,NA,NA
183,PLAYER_1128,9/6/2023,191.006645,1276.483383,NA,NA,NA,NA,NA,NA
184,PLAYER_1128,9/6/2023,631.517509,5384.96732,NA,NA,NA,NA,NA,NA
185,PLAYER_1128,9/7/2023,447.924814,2847.035964,NA,NA,NA,NA,NA,NA
186,PLAYER_1128,9/8/2023,279.609199,2148.954326,NA,NA,NA,NA,NA,NA
187,PLAYER_1128,9/8/2023,591.868578,4890.877683,NA,NA,NA,NA,NA,NA
188,PLAYER_1128,9/11/2023,249.81862,1902.603464,NA,NA,NA,NA,NA,NA
189,PLAYER_1128,9/11/2023,415.304375,3203.432166,NA,NA,NA,NA,NA,NA
190,PLAYER_1128,9/12/2023,610.311532,4272.742795,NA,NA,NA,NA,NA,NA
191,PLAYER_1128,9/13/2023,203.272416,1327.348688,NA,NA,NA,NA,NA,NA
192,PLAYER_1128,9/14/2023,714.894039,5380.666414,NA,NA,NA,NA,NA,NA
193,PLAYER_1128,9/15/2023,307.535119,2473.426902,NA,NA,NA,NA,NA,NA
194,PLAYER_1128,9/15/2023,442.568134,2626.469546,NA,NA,NA,NA,NA,NA
195,PLAYER_1128,9/18/2023,250.095847,1922.295764,NA,NA,NA,NA,NA,NA
196,PLAYER_1128,9/18/2023,315.075088,2497.64785,NA,NA,NA,NA,NA,NA
197,PLAYER_1128,9/19/2023,630.36244,4661.722921,NA,NA,NA,NA,NA,NA
198,PLAYER_1128,9/20/2023,216.39934,1386.052115,NA,NA,NA,NA,NA,NA
199,PLAYER_1128,9/21/2023,674.55327,4981.768501,NA,NA,NA,NA,NA,NA
200,PLAYER_1128,9/22/2023,241.246582,1743.905922,NA,NA,NA,NA,NA,NA
201,PLAYER_1128,9/22/2023,419.59722,2385.488236,NA,NA,NA,NA,NA,NA
202,PLAYER_1128,9/25/2023,878.395465,5983.229844,NA,NA,NA,NA,NA,NA
203,PLAYER_1128,9/26/2023,730.544912,5129.338756,NA,NA,NA,NA,NA,NA
204,PLAYER_1128,9/28/2023,875.21873,6535.030511,NA,NA,NA,NA,NA,NA
205,PLAYER_1128,9/29/2023,798.784749,5894.553324,NA,NA,NA,NA,NA,NA
206,PLAYER_1128,9/30/2023,1057.667078,7580.898589,NA,NA,NA,NA,NA,NA
207,PLAYER_1128,10/2/2023,936.199381,6737.406198,NA,NA,NA,NA,NA,NA
208,PLAYER_1128,10/3/2023,848.960159,6155.263763,NA,NA,NA,NA,NA,NA
209,PLAYER_1128,10/4/2023,801.8799,5253.715286,NA,NA,NA,NA,NA,NA
210,PLAYER_1128,10/5/2023,821.814139,6076.283949,NA,NA,NA,NA,NA,NA
211,PLAYER_1128,10/6/2023,1070.292581,7960.499456,NA,NA,NA,NA,NA,NA
212,PLAYER_1128,10/11/2023,907.144103,6470.808739,NA,NA,NA,NA,NA,NA
213,PLAYER_1128,10/12/2023,858.034188,6075.390542,NA,NA,NA,NA,NA,NA
214,PLAYER_1128,10/13/2023,597.362926,4064.982035,NA,NA,NA,NA,NA,NA
215,PLAYER_1128,10/15/2023,860.666381,6401.975465,NA,NA,NA,NA,NA,NA
216,PLAYER_1128,10/19/2023,649.866647,4268.73087,NA,NA,NA,NA,NA,NA
217,PLAYER_1128,10/20/2023,750.178704,5067.790619,NA,NA,NA,NA,NA,NA
218,PLAYER_1128,10/22/2023,846.480779,6555.294254,NA,NA,NA,NA,NA,NA
219,PLAYER_1128,10/23/2023,449.972855,3081.163006,NA,NA,NA,NA,NA,NA
220,PLAYER_1128,10/24/2023,805.556485,5829.420669,NA,NA,NA,NA,NA,NA
221,PLAYER_1128,10/26/2023,626.625588,4165.141164,NA,NA,NA,NA,NA,NA
222,PLAYER_1128,10/27/2023,471.650736,3136.866521,NA,NA,NA,NA,NA,NA
223,PLAYER_1128,10/28/2023,885.615424,6508.348724,NA,NA,NA,NA,NA,NA
224,PLAYER_1128,10/30/2023,598.733098,4102.355512,NA,NA,NA,NA,NA,NA
225,PLAYER_1128,10/31/2023,653.554485,4374.129845,NA,NA,NA,NA,NA,NA
226,PLAYER_1128,11/1/2023,540.593808,3804.207309,NA,NA,NA,NA,NA,NA
227,PLAYER_1128,11/2/2023,705.402811,5281.004717,NA,NA,NA,NA,NA,NA
228,PLAYER_1128,11/4/2023,641.616762,4689.031094,NA,NA,NA,NA,NA,NA
229,PLAYER_1128,11/5/2023,484.782171,3287.473415,NA,NA,NA,NA,NA,NA
230,PLAYER_1128,11/6/2023,814.906498,5953.408226,NA,NA,NA,NA,NA,NA
231,PLAYER_1128,11/8/2023,653.916523,4598.041583,NA,NA,NA,NA,NA,NA
232,PLAYER_1128,11/9/2023,624.375111,4399.617502,NA,NA,NA,NA,NA,NA
233,PLAYER_1128,11/10/2023,432.859751,2908.35485,NA,NA,NA,NA,NA,NA
234,PLAYER_1128,11/11/2023,924.786422,6458.329323,NA,NA,NA,NA,NA,NA
235,PLAYER_1128,11/13/2023,634.166365,4497.232606,NA,NA,NA,NA,NA,NA
236,PLAYER_1128,11/14/2023,486.558754,3359.906944,NA,NA,NA,NA,NA,NA
237,PLAYER_1128,11/14/2023,481.540118,3342.231729,NA,NA,NA,NA,NA,NA
238,PLAYER_1128,11/15/2023,907.225291,6565.924859,NA,NA,NA,NA,NA,NA
239,PLAYER_1128,11/17/2023,711.046661,5000.320875,NA,NA,NA,NA,NA,NA
240,PLAYER_1128,11/18/2023,402.832949,2693.967297,NA,NA,NA,NA,NA,NA
241,PLAYER_1128,11/19/2023,930.68108,6563.503932,NA,NA,NA,NA,NA,NA
242,PLAYER_1128,11/20/2023,434.575882,2745.406388,NA,NA,NA,NA,NA,NA
243,PLAYER_1128,11/21/2023,392.614596,2625.851504,NA,NA,NA,NA,NA,NA
244,PLAYER_1128,11/22/2023,845.76831,6436.921994,NA,NA,NA,NA,NA,NA
245,PLAYER_1128,11/24/2023,661.641873,4812.890334,NA,NA,NA,NA,NA,NA
246,PLAYER_1128,11/25/2023,419.878879,3010.969302,NA,NA,NA,NA,NA,NA
247,PLAYER_1128,11/26/2023,933.689688,6578.416702,NA,NA,NA,NA,NA,NA
248,PLAYER_1128,11/28/2023,871.511436,6122.649692,NA,NA,NA,NA,NA,NA
249,PLAYER_1128,11/29/2023,452.719983,2350.879615,NA,NA,NA,NA,NA,NA
250,PLAYER_1128,11/30/2023,583.403471,3847.672948,NA,NA,NA,NA,NA,NA
251,PLAYER_1128,12/1/2023,484.974273,3159.732088,NA,NA,NA,NA,NA,NA
252,PLAYER_1128,12/2/2023,694.917676,4800.273737,NA,NA,NA,NA,NA,NA
253,PLAYER_1128,12/4/2023,470.05661,3171.680905,NA,NA,NA,NA,NA,NA
254,PLAYER_1128,12/5/2023,426.500021,2726.020421,NA,NA,NA,NA,NA,NA
255,PLAYER_1128,12/6/2023,876.649972,6020.483721,NA,NA,NA,NA,NA,NA
256,PLAYER_1128,12/8/2023,624.970706,4574.059147,NA,NA,NA,NA,NA,NA
257,PLAYER_1128,12/9/2023,676.420948,4556.273795,NA,NA,NA,NA,NA,NA
258,PLAYER_1128,12/10/2023,5.279209,10.309663,NA,NA,NA,NA,NA,NA
259,PLAYER_1128,12/10/2023,482.259617,3220.056797,NA,NA,NA,NA,NA,NA
260,PLAYER_1128,12/11/2023,812.559036,5691.17817,NA,NA,NA,NA,NA,NA
261,PLAYER_1128,12/14/2023,777.313314,5412.182708,NA,NA,NA,NA,NA,NA
262,PLAYER_1128,12/15/2023,750.895594,5324.232009,NA,NA,NA,NA,NA,NA
263,PLAYER_1128,12/16/2023,408.535203,2100.254096,NA,NA,NA,NA,NA,NA
264,PLAYER_1128,12/18/2023,767.021383,4946.807549,NA,NA,NA,NA,NA,NA
265,PLAYER_1128,12/19/2023,720.890555,5054.563938,NA,NA,NA,NA,NA,NA
266,PLAYER_1128,12/20/2023,458.111672,3177.482107,NA,NA,NA,NA,NA,NA
267,PLAYER_1128,12/20/2023,32.62474,212.374777,NA,NA,NA,NA,NA,NA
268,PLAYER_1128,12/21/2023,733.421783,5045.431412,NA,NA,NA,NA,NA,NA
269,PLAYER_1128,12/26/2023,524.551677,4253.582497,NA,NA,NA,NA,NA,NA
270,PLAYER_1128,12/27/2023,796.039037,5578.883501,NA,NA,NA,NA,NA,NA
271,PLAYER_1128,12/28/2023,764.139271,5543.48362,NA,NA,NA,NA,NA,NA
272,PLAYER_1128,12/29/2023,519.778494,3599.884049,NA,NA,NA,NA,NA,NA
273,PLAYER_1128,12/29/2023,516.656333,3577.57266,NA,NA,NA,NA,NA,NA
274,PLAYER_1128,12/30/2023,898.81617,6354.234522,NA,NA,NA,NA,NA,NA
275,PLAYER_1128,1/1/2024,412.321497,2439.543118,NA,NA,NA,NA,NA,NA
276,PLAYER_1128,1/2/2024,773.110475,5223.642732,NA,NA,NA,NA,NA,NA
277,PLAYER_1128,1/3/2024,677.049172,4730.973613,NA,NA,NA,NA,NA,NA
278,PLAYER_1128,1/4/2024,1.604752,6.203306,NA,NA,NA,NA,NA,NA
279,PLAYER_1128,1/4/2024,444.324402,3139.701188,NA,NA,NA,NA,NA,NA
280,PLAYER_1128,1/5/2024,790.314734,5376.311284,NA,NA,NA,NA,NA,NA
281,PLAYER_1128,1/6/2024,339.163752,2237.364563,NA,NA,NA,NA,NA,NA
282,PLAYER_1128,1/7/2024,915.057004,6673.357143,NA,NA,NA,NA,NA,NA
283,PLAYER_1128,1/9/2024,737.980103,5161.916748,NA,NA,NA,NA,NA,NA
284,PLAYER_1128,1/10/2024,686.248299,4739.259489,NA,NA,NA,NA,NA,NA
285,PLAYER_1128,1/11/2024,335.633884,2095.519564,NA,NA,NA,NA,NA,NA
286,PLAYER_1128,1/12/2024,884.910887,6597.109732,NA,NA,NA,NA,NA,NA
287,PLAYER_1128,1/13/2024,371.710377,2434.38245,NA,NA,NA,NA,NA,NA
288,PLAYER_1128,1/14/2024,926.50533,6861.573442,NA,NA,NA,NA,NA,NA
289,PLAYER_1128,1/16/2024,538.422141,4356.414388,NA,NA,NA,NA,NA,NA
290,PLAYER_1128,1/17/2024,705.507116,4928.402303,NA,NA,NA,NA,NA,NA
291,PLAYER_1128,1/18/2024,385.161329,2676.688336,NA,NA,NA,NA,NA,NA
292,PLAYER_1128,1/19/2024,768.950423,5451.785488,NA,NA,NA,NA,NA,NA
293,PLAYER_1128,1/20/2024,204.194425,1348.245493,NA,NA,NA,NA,NA,NA
