,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_318,2021-06-18 15:25:30,495.5,216.28575,518.25,226.216125
1,PLAYER_318,2021-07-16 14:01:18,637.75,278.377875,613.25,267.683625
2,PLAYER_318,2022-04-14 14:41:16,546.75,238.656375,555.5,242.47575
3,PLAYER_318,2023-01-23 16:10:07,567.0,247.4955,517.25,225.779625
4,PLAYER_318,2023-02-16 15:26:14,550.25,240.184125,525.0,229.1625
5,PLAYER_318,2023-04-28 14:16:26,646.25,287.904375,600.5,267.52275
6,PLAYER_318,2023-05-22 13:35:33,447.25,195.224625,359.75,157.030875
7,PLAYER_318,2023-06-05 14:04:24,579.0,252.7335,494.75,215.958375
8,PLAYER_318,2023-06-26 14:06:36,702.5,300.31875,618.5,264.40875
9,PLAYER_318,2023-07-11 13:33:26,560.75,244.767375,551.25,240.620625
10,PLAYER_318,2023-07-26 14:12:29,337.5,147.31875,262.0,114.363
11,PLAYER_318,2023-08-14 20:41:01,469.0,204.7185,314.5,137.27925
12,PLAYER_318,2023-08-20 20:56:37,412.75,180.165375,273.5,119.38275
13,PLAYER_318,2023-09-02 11:26:08,486.25,207.871875,375.75,160.633125
14,PLAYER_318,2024-03-07 15:31:16,648.5,277.23375,594.25,254.041875
