,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_888,2024-01-22 13:46:05,271.553424,1545.422801,,,,
1,PLAYER_888,2024-01-23 13:39:01,295.420089,1525.326001,,,,
2,PLAYER_888,2024-01-25 13:41:49,272.083124,1007.882402,,,,
3,PLAYER_888,2024-01-26 12:52:44,326.535428,1410.378802,,,,
4,PLAYER_888,2024-01-29 13:40:34,265.533417,1548.580501,,,,
5,PLAYER_888,2024-01-30 13:40:35,310.027603,1461.834401,,,,
6,PLAYER_888,2024-02-01 13:39:19,292.649513,1339.329501,,,,
7,PLAYER_888,2024-02-02 12:53:24,469.302391,2472.760602,,,,
8,PLAYER_888,2024-02-05 13:40:02,231.192042,1064.018801,,,,
9,PLAYER_888,2024-02-06 13:41:27,310.842351,1823.552802,,,,
10,PLAYER_888,2024-02-08 13:44:58,334.692257,1644.204901,,,,
11,PLAYER_888,2024-02-09 12:51:02,389.98473,3109.920602,,,,
12,PLAYER_888,2024-02-12 13:43:47,238.829052,1252.1127,,,,
13,PLAYER_888,2024-02-14 11:41:56,415.231127,2403.713801,,,,
14,PLAYER_888,2024-02-15 13:42:20,367.743432,2157.768101,,,,
15,PLAYER_888,2024-02-16 12:52:25,456.325367,3760.757602,,,,
16,PLAYER_888,2024-02-19 13:42:46,263.684285,1303.8423,,,,
17,PLAYER_888,2024-02-20 13:42:05,455.188663,2689.289304,,,,
18,PLAYER_888,2024-02-22 13:40:50,323.728197,1734.332401,,,,
19,PLAYER_888,2024-02-23 13:01:39,462.292892,2089.975701,,,,
20,PLAYER_888,2024-02-26 13:42:18,269.759784,1245.474801,,,,
21,PLAYER_888,2024-02-27 12:55:22,410.400841,3556.148202,,,,
22,PLAYER_888,2024-02-29 13:41:42,385.12294,1820.930402,,,,
23,PLAYER_888,2024-03-01 12:52:21,478.060163,3803.716102,,,,
24,PLAYER_888,2024-03-04 13:40:34,198.530382,1431.0388,,,,
25,PLAYER_888,2024-03-05 13:39:43,234.901052,1126.5702,,,,
26,PLAYER_888,2024-03-07 13:41:43,183.16792,726.3722,,,,
27,PLAYER_888,2024-03-08 12:53:44,419.161968,3530.110299,,,,
28,PLAYER_888,2024-03-18 11:55:20,437.945696,2215.974902,,,,
29,PLAYER_888,2024-03-20 11:56:08,474.402927,4504.5161,,,,
30,PLAYER_888,2024-03-22 11:58:01,340.110943,2756.722601,,,,
31,PLAYER_888,2024-03-24 12:07:56,629.100128,2511.003703,,,,
32,PLAYER_888,2024-03-25 12:01:46,618.839352,5755.258303,,,,
33,PLAYER_888,2024-03-27 12:00:07,570.103627,5162.666903,,,,
34,PLAYER_888,2024-03-29 12:03:58,465.394909,2101.961702,,,,
35,PLAYER_888,2024-04-02 12:04:29,444.789729,1859.148102,,,,
36,PLAYER_888,2024-04-04 12:05:57,612.867002,2647.734201,,,,
37,PLAYER_888,2024-04-06 15:38:30,485.751348,2350.805403,,,,
38,PLAYER_888,2024-04-09 12:01:40,550.411961,4756.776903,,,,
39,PLAYER_888,2024-04-11 12:10:10,475.414724,2126.068402,,,,
40,PLAYER_888,2024-04-13 15:27:50,498.169369,4263.713204,,,,
41,PLAYER_888,2024-04-16 12:05:03,638.920681,5757.288803,,,,
42,PLAYER_888,2024-04-18 12:05:15,517.23995,2201.952903,,,,
43,PLAYER_888,2024-04-20 12:05:16,486.759082,2062.279303,,,,
44,PLAYER_888,2024-04-26 21:35:32,384.04953,3470.759501,,,,
45,PLAYER_888,2024-06-03 13:26:26,297.44754,2228.197303,,,,
46,PLAYER_888,2024-06-04 12:07:17,360.397879,3184.1234,,,,
47,PLAYER_888,2024-06-05 14:02:16,198.168098,1685.516103,,,,
48,PLAYER_888,2024-06-06 13:25:42,0.151096,0.264,,,,
49,PLAYER_888,2024-06-06 13:26:41,257.907595,1036.449601,,,,
50,PLAYER_888,2024-06-07 12:12:22,459.834285,3817.0167,,,,
51,PLAYER_888,2024-06-10 13:23:35,303.128698,2297.6856,,,,
52,PLAYER_888,2024-06-11 12:09:29,411.501375,3788.956901,,,,
53,PLAYER_888,2024-06-12 13:56:15,233.508829,1984.592001,,,,
54,PLAYER_888,2024-06-13 13:23:40,390.480304,2535.699203,,,,
55,PLAYER_888,2024-06-14 12:13:06,409.773687,1956.695903,,,,
56,PLAYER_888,2024-06-17 10:54:38,0.022709,,,,,
57,PLAYER_888,2024-06-17 13:23:14,297.764986,2336.618501,,,,
58,PLAYER_888,2024-06-18 12:10:10,478.243341,3887.191702,,,,
59,PLAYER_888,2024-06-21 12:13:41,546.886208,2565.397103,,,,
60,PLAYER_888,2024-06-21 13:35:47,64.138611,447.790101,,,,
61,PLAYER_888,2024-06-24 13:29:24,305.425423,2596.9823,,,,
62,PLAYER_888,2024-06-25 12:11:30,532.092752,4511.081302,,,,
63,PLAYER_888,2024-06-26 11:55:29,0.493163,0.702,,,,
64,PLAYER_888,2024-06-27 11:42:41,346.803602,2780.582001,,,,
65,PLAYER_888,2024-06-28 11:27:18,673.029478,6058.546002,,,,
66,PLAYER_888,2024-07-01 13:24:39,253.98069,1979.7103,,,,
67,PLAYER_888,2024-07-02 10:56:46,23.018868,125.7721,,,,
68,PLAYER_888,2024-07-02 13:26:32,388.907366,4138.979303,,,,
69,PLAYER_888,2024-07-03 13:26:07,524.317698,4266.323101,,,,
70,PLAYER_888,2024-07-08 12:12:00,257.358017,2183.502101,,,,
71,PLAYER_888,2024-07-09 10:56:46,534.902439,4938.820501,,,,
72,PLAYER_888,2024-07-10 12:11:22,280.29705,2149.001902,,,,
73,PLAYER_888,2024-07-11 10:56:25,684.996474,6457.822198,,,,
74,PLAYER_888,2024-07-15 10:25:55,0.156074,,,,,
75,PLAYER_888,2024-07-15 12:12:22,223.015802,1846.960501,,,,
76,PLAYER_888,2024-07-16 10:55:34,542.58719,5665.682103,,,,
77,PLAYER_888,2024-07-17 12:12:00,364.068715,1238.437102,,,,
78,PLAYER_888,2024-07-18 10:54:54,629.329672,5978.824699,,,,
79,PLAYER_888,2024-07-19 12:10:39,293.213707,2391.512697,,,,
80,PLAYER_888,2024-07-22 12:12:17,226.993375,1903.175001,,,,
81,PLAYER_888,2024-07-23 10:55:22,398.862894,3600.394502,,,,
82,PLAYER_888,2024-07-24 10:27:51,0.120569,0.0736,,,,
83,PLAYER_888,2024-07-24 12:47:19,232.853806,849.198601,,,,
84,PLAYER_888,2024-07-25 10:56:34,502.048713,3066.6616,,,,
85,PLAYER_888,2024-07-26 12:11:11,249.641035,2299.194902,,,,
86,PLAYER_888,2024-08-01 13:19:25,98.797333,705.6559,,,,
87,PLAYER_888,2024-08-02 13:10:12,518.027656,4867.292703,,,,
88,PLAYER_888,2024-08-03 13:13:36,469.598507,4026.951404,,,,
89,PLAYER_888,2024-08-04 13:13:25,493.666319,2098.237401,,,,
90,PLAYER_888,2024-08-05 13:11:17,517.506359,4662.010601,,,,
