,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_037,2024-03-08 15:31:15,312.5,142.03125,375.0,170.4375
1,PLAYER_037,2024-03-19 12:18:58,426.0,193.617,515.5,234.29475
2,PLAYER_037,2024-06-06 12:19:27,414.75,188.503875,515.75,234.408375
3,PLAYER_037,2024-07-03 13:11:18,396.25,183.661875,512.75,237.659625
4,PLAYER_037,2024-07-12 12:11:58,387.25,179.490375,509.5,236.15325
5,PLAYER_037,2024-07-26 11:49:47,397.25,184.125375,510.75,236.732625
6,PLAYER_037,2025-01-28 13:16:21,467.5,216.68625,513.25,237.891375
7,PLAYER_037,2025-02-24 13:21:02,494.0,,548.25,
8,PLAYER_037,2025-06-02 13:51:43,442.75,205.214625,474.5,219.93075
9,PLAYER_037,2025-07-02 13:04:48,431.75,200.116125,459.75,213.094125
