,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_683,2021-11-30 15:42:01,209.75,84.004875,176.5,70.68825
1,PLAYER_683,2022-01-18 16:03:54,188.75,75.594375,158.5,63.47925
2,PLAYER_683,2022-08-26 14:50:38,232.0,92.916,213.5,85.50675
3,PLAYER_683,2022-09-06 13:45:44,231.25,92.615625,231.0,92.5155
4,PLAYER_683,2022-09-20 13:25:09,232.25,93.016125,215.0,86.1075
5,PLAYER_683,2022-10-04 13:27:09,238.5,95.51925,216.25,86.608125
6,PLAYER_683,2022-11-18 13:35:46,213.0,85.3065,206.75,82.803375
7,PLAYER_683,2023-04-18 13:12:57,236.0,94.518,208.5,83.50425
8,PLAYER_683,2024-02-23 13:14:25,283.5,113.54175,234.0,93.717
9,PLAYER_683,2024-03-16 15:09:42,250.0,100.125,241.0,96.5205
10,PLAYER_683,2024-03-16 15:11:04,276.5,110.73825,175.0,70.0875
11,PLAYER_683,2024-03-25 16:39:33,295.5,118.34775,230.0,92.115
12,PLAYER_683,2024-04-02 17:03:12,250.0,,234.5,
13,PLAYER_683,2024-04-09 20:55:46,253.75,101.626875,257.0,102.9285
14,PLAYER_683,2024-04-19 16:16:11,317.0,126.9585,265.5,106.33275
15,PLAYER_683,2024-05-02 14:16:44,297.5,119.14875,265.0,106.1325
