,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_952,2022-01-28 13:23:09,263.0,110.0655,241.5,101.06775
1,PLAYER_952,2022-03-29 15:23:21,312.25,130.676625,291.25,121.888125
2,PLAYER_952,2022-05-27 15:24:40,303.5,127.01475,260.5,109.01925
3,PLAYER_952,2022-06-10 15:47:31,376.0,157.356,358.25,149.927625
4,PLAYER_952,2022-07-01 15:43:07,380.5,159.23925,360.25,150.764625
5,PLAYER_952,2022-08-01 14:31:20,376.75,157.669875,364.0,152.334
6,PLAYER_952,2022-08-16 20:10:33,323.25,135.280125,324.0,135.594
7,PLAYER_952,2023-01-23 16:12:23,258.75,108.286875,251.5,105.25275
8,PLAYER_952,2023-02-16 15:10:44,267.75,112.053375,237.5,99.39375
9,PLAYER_952,2023-04-26 13:19:17,418.25,175.037625,329.0,137.6865
10,PLAYER_952,2023-05-01 13:26:24,455.75,190.731375,420.0,175.77
11,PLAYER_952,2023-05-22 14:52:31,494.5,206.94825,378.0,158.193
12,PLAYER_952,2023-06-05 15:11:52,433.25,181.315125,351.25,146.998125
13,PLAYER_952,2023-06-26 15:48:33,453.75,193.978125,373.75,159.778125
14,PLAYER_952,2023-07-13 15:02:09,408.5,170.95725,366.0,153.171
15,PLAYER_952,2023-07-13 15:02:31,343.25,143.650125,302.0,126.387
16,PLAYER_952,2023-07-13 15:02:56,321.75,134.652375,279.25,116.866125
17,PLAYER_952,2023-07-31 17:03:37,318.25,133.187625,319.5,133.71075
18,PLAYER_952,2023-08-14 20:43:41,388.25,162.482625,335.75,140.511375
19,PLAYER_952,2023-08-20 21:08:29,415.25,173.782125,367.0,153.5895
20,PLAYER_952,2023-09-02 11:28:21,383.75,164.053125,347.25,148.449375
21,PLAYER_952,2024-01-23 15:27:44,417.75,178.588125,388.0,165.87
22,PLAYER_952,2024-03-08 15:05:01,477.5,204.13125,452.25,193.336875
23,PLAYER_952,2024-03-19 11:12:25,478.0,204.345,468.5,200.28375
24,PLAYER_952,2024-06-06 14:57:19,428.75,183.290625,430.5,184.03875
25,PLAYER_952,2024-07-03 15:45:36,553.0,231.4305,434.75,181.942875
26,PLAYER_952,2024-07-12 13:44:07,458.0,191.673,383.5,160.49475
27,PLAYER_952,2024-07-31 22:15:24,502.75,210.400875,432.0,180.792
