,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_197,2022-01-28 13:20:33,401.25,164.311875,416.0,170.352
1,PLAYER_197,2022-03-04 14:34:57,383.75,157.145625,381.75,156.326625
2,PLAYER_197,2022-03-24 14:25:30,385.75,157.964625,397.5,162.77625
3,PLAYER_197,2022-05-27 15:11:30,393.5,161.13825,421.75,172.706625
4,PLAYER_197,2022-06-17 15:44:40,364.25,149.160375,354.0,144.963
5,PLAYER_197,2022-07-01 15:27:23,379.75,155.507625,364.5,149.26275
6,PLAYER_197,2022-07-15 13:31:32,380.5,155.81475,385.25,157.759875
7,PLAYER_197,2022-08-01 16:13:06,430.5,176.28975,425.5,174.24225
8,PLAYER_197,2022-08-16 20:09:53,284.25,116.400375,276.75,113.329125
9,PLAYER_197,2023-01-23 15:42:27,378.0,154.791,391.75,160.421625
10,PLAYER_197,2023-02-16 15:20:01,357.25,146.293875,338.5,138.61575
11,PLAYER_197,2023-03-20 13:51:27,190.0,77.805,310.5,127.14975
12,PLAYER_197,2023-04-26 13:45:34,316.75,129.709125,301.25,123.361875
13,PLAYER_197,2023-05-22 13:15:24,427.75,175.163625,364.25,149.160375
14,PLAYER_197,2023-06-05 13:56:02,366.25,149.979375,346.25,141.789375
15,PLAYER_197,2023-06-26 14:01:08,419.25,167.909625,399.0,159.7995
16,PLAYER_197,2023-07-11 13:46:46,460.75,188.677125,385.75,157.964625
17,PLAYER_197,2023-07-31 17:24:44,293.25,120.085875,288.5,118.14075
18,PLAYER_197,2023-08-09 20:30:52,325.25,133.189875,326.75,133.804125
19,PLAYER_197,2023-08-20 20:52:21,333.75,136.670625,367.25,150.388875
20,PLAYER_197,2023-09-02 11:18:46,315.75,129.299625,314.0,128.583
21,PLAYER_197,2024-01-23 15:39:50,381.0,152.5905,370.0,148.185
22,PLAYER_197,2024-01-23 15:46:21,384.0,153.792,385.25,154.292625
23,PLAYER_197,2024-03-08 14:38:55,406.0,166.257,327.0,133.9065
24,PLAYER_197,2024-03-19 11:14:50,424.75,173.935125,413.0,169.1235
25,PLAYER_197,2024-06-06 15:08:35,400.5,164.00475,410.75,168.202125
26,PLAYER_197,2024-07-03 15:36:55,383.5,160.49475,325.25,136.117125
27,PLAYER_197,2024-07-12 13:42:50,425.5,178.07175,394.0,164.889
28,PLAYER_197,2024-07-26 13:26:44,421.5,176.39775,371.25,155.368125
29,PLAYER_197,2024-08-23 19:34:02,438.75,183.616875,411.25,172.108125
30,PLAYER_197,2024-10-08 11:18:35,450.25,188.429625,412.75,172.735875
31,PLAYER_197,2025-06-02 16:17:49,422.25,176.711625,421.0,176.1885
32,PLAYER_197,2025-07-02 13:00:23,518.5,216.99225,557.5,233.31375
