,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_1097,2022-01-31 15:05:45,261.0,109.2285,271.25,113.518125
1,PLAYER_1097,2022-04-12 16:12:19,273.0,114.2505,290.0,121.365
2,PLAYER_1097,2022-08-30 14:36:36,231.25,96.778125,257.75,107.868375
3,PLAYER_1097,2022-09-20 14:35:55,237.5,99.39375,236.5,98.97525
4,PLAYER_1097,2022-10-04 14:13:19,221.75,92.802375,235.75,98.661375
5,PLAYER_1097,2022-10-25 14:26:35,226.5,94.79025,228.75,95.731875
6,PLAYER_1097,2022-11-17 15:22:25,209.5,87.67575,252.0,105.462
7,PLAYER_1097,2023-01-24 15:19:51,203.5,85.16475,206.25,86.315625
8,PLAYER_1097,2023-08-31 14:18:59,185.75,82.751625,247.5,110.26125
9,PLAYER_1097,2023-10-17 14:34:21,217.5,96.89625,183.5,81.74925
10,PLAYER_1097,2023-11-30 15:31:26,188.75,84.088125,224.25,99.903375
11,PLAYER_1097,2023-11-30 15:32:28,302.25,134.652375,284.0,126.522
