,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_981,2022-08-26 15:00:20,195.5,92.37375,191.0,90.2475
1,PLAYER_981,2022-09-06 13:57:18,223.0,99.3465,189.25,84.310875
2,PLAYER_981,2022-09-20 13:50:42,228.25,107.848125,209.75,99.106875
3,PLAYER_981,2022-10-04 13:39:46,259.0,115.3845,209.0,93.1095
4,PLAYER_981,2022-11-17 15:07:33,276.75,123.292125,242.5,108.03375
5,PLAYER_981,2023-01-21 18:30:04,206.25,91.884375,171.75,76.514625
6,PLAYER_981,2023-04-18 13:35:07,292.25,130.197375,207.25,92.329875
7,PLAYER_981,2023-11-06 18:09:24,273.5,121.84425,225.5,100.46025
8,PLAYER_981,2023-11-28 16:52:00,212.0,94.446,178.25,79.410375
9,PLAYER_981,2023-11-30 17:34:05,233.0,103.8015,189.25,84.310875
10,PLAYER_981,2024-01-18 19:21:57,192.75,85.870125,155.25,69.163875
11,PLAYER_981,2024-04-02 16:27:19,215.0,91.9125,187.25,80.049375
