,timestamp,metric,value,playername,team
8938,2024-07-26 13:18:31,leftMaxForce,633.5,PLAYER_1238,Football
8939,2024-07-26 13:18:31,leftTorque,293.62725,PLAYER_1238,Football
8940,2024-07-26 13:18:31,rightMaxForce,541.0,PLAYER_1238,Football
8941,2024-07-26 13:18:31,rightTorque,250.7535,PLAYER_1238,Football
8942,2024-07-12 13:55:54,leftMaxForce,660.0,PLAYER_1238,Football
8943,2024-07-12 13:55:54,leftTorque,305.91,PLAYER_1238,Football
8944,2024-07-12 13:55:54,rightMaxForce,562.25,PLAYER_1238,Football
8945,2024-07-12 13:55:54,rightTorque,260.602875,PLAYER_1238,Football
8946,2024-07-03 15:33:04,leftTorque,270.336375,PLAYER_1238,Football
8947,2024-07-03 15:33:04,rightMaxForce,472.5,PLAYER_1238,Football
8948,2024-07-03 15:33:04,rightTorque,219.00375,PLAYER_1238,Football
8949,2024-07-03 15:33:04,leftMaxForce,583.25,PLAYER_1238,Football
8950,2024-03-07 13:15:01,leftMaxForce,620.75,PLAYER_1238,Football
8951,2024-03-07 13:15:01,leftTorque,287.717625,PLAYER_1238,Football
8952,2024-03-07 13:15:01,rightMaxForce,569.5,PLAYER_1238,Football
8953,2024-03-07 13:15:01,rightTorque,263.96325,PLAYER_1238,Football
8954,2024-01-30 13:34:04,leftMaxForce,598.25,PLAYER_1238,Football
8955,2024-01-30 13:34:04,leftTorque,277.288875,PLAYER_1238,Football
8956,2024-01-30 13:34:04,rightMaxForce,480.5,PLAYER_1238,Football
8957,2024-01-30 13:34:04,rightTorque,222.71175,PLAYER_1238,Football
8958,2023-07-11 13:37:11,leftMaxForce,578.75,PLAYER_1238,Football
8959,2023-07-11 13:37:11,leftTorque,268.250625,PLAYER_1238,Football
8960,2023-07-11 13:37:11,rightMaxForce,508.75,PLAYER_1238,Football
8961,2023-07-11 13:37:11,rightTorque,235.805625,PLAYER_1238,Football
8962,2023-06-29 13:51:08,leftMaxForce,537.25,PLAYER_1238,Football
8963,2023-06-29 13:51:08,leftTorque,249.015375,PLAYER_1238,Football
8964,2023-06-29 13:51:08,rightMaxForce,513.5,PLAYER_1238,Football
8965,2023-06-29 13:51:08,rightTorque,238.00725,PLAYER_1238,Football
8966,2023-06-15 13:44:26,leftMaxForce,491.5,PLAYER_1238,Football
8967,2023-06-15 13:44:26,leftTorque,227.81025,PLAYER_1238,Football
8968,2023-06-15 13:44:26,rightMaxForce,466.25,PLAYER_1238,Football
8969,2023-06-15 13:44:26,rightTorque,216.106875,PLAYER_1238,Football
8970,2023-05-22 13:49:10,leftMaxForce,623.25,PLAYER_1238,Football
8971,2023-05-22 13:49:10,leftTorque,288.876375,PLAYER_1238,Football
8972,2023-05-22 13:49:10,rightMaxForce,552.0,PLAYER_1238,Football
8973,2023-05-22 13:49:10,rightTorque,255.852,PLAYER_1238,Football
8974,2023-04-28 14:17:28,leftMaxForce,548.5,PLAYER_1238,Football
8975,2023-04-28 14:17:28,leftTorque,259.16625,PLAYER_1238,Football
8976,2023-04-28 14:17:28,rightMaxForce,502.0,PLAYER_1238,Football
8977,2023-04-28 14:17:28,rightTorque,237.195,PLAYER_1238,Football
8978,2023-02-16 13:29:42,leftMaxForce,457.0,PLAYER_1238,Football
8979,2023-02-16 13:29:42,leftTorque,211.8195,PLAYER_1238,Football
8980,2023-02-16 13:29:42,rightMaxForce,450.5,PLAYER_1238,Football
8981,2023-02-16 13:29:42,rightTorque,208.80675,PLAYER_1238,Football
8982,2023-01-23 13:32:30,leftMaxForce,472.0,PLAYER_1238,Football
8983,2023-01-23 13:32:30,leftTorque,218.772,PLAYER_1238,Football
8984,2023-01-23 13:32:30,rightMaxForce,451.0,PLAYER_1238,Football
8985,2023-01-23 13:32:30,rightTorque,209.0385,PLAYER_1238,Football
8986,2022-03-24 14:29:09,leftMaxForce,451.25,PLAYER_1238,Football
8987,2022-03-24 14:29:09,leftTorque,209.154375,PLAYER_1238,Football
8988,2022-03-24 14:29:09,rightMaxForce,429.5,PLAYER_1238,Football
8989,2022-03-24 14:29:09,rightTorque,199.07325,PLAYER_1238,Football
