,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_671,2022-08-26 21:22:59,279.0,119.2725,298.25,127.501875
1,PLAYER_671,2022-09-14 21:48:34,264.25,112.966875,275.5,117.77625
2,PLAYER_671,2022-10-24 21:40:23,295.25,126.219375,274.25,117.241875
3,PLAYER_671,2023-01-16 21:28:57,265.75,113.608125,290.25,124.081875
4,PLAYER_671,2023-02-17 22:24:56,274.25,117.241875,308.0,131.67
5,PLAYER_671,2023-09-01 19:17:29,285.0,121.8375,333.5,142.57125
6,PLAYER_671,2024-01-26 20:21:59,258.25,110.401875,276.25,118.096875
7,PLAYER_671,2024-08-30 19:41:47,372.5,162.59625,300.5,131.16825
8,PLAYER_671,2024-10-25 19:54:31,336.25,143.746875,300.5,128.46375
9,PLAYER_671,2025-08-29 18:31:14,329.25,140.754375,341.0,145.7775
