,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_062,2023-01-27 21:40:25,312.25,127.866375,286.5,117.32175
1,PLAYER_062,2023-02-15 21:35:48,326.0,133.497,323.25,132.370875
2,PLAYER_062,2023-03-10 21:40:31,317.5,130.01625,320.75,131.347125
3,PLAYER_062,2023-03-27 20:29:28,357.25,146.293875,350.75,143.632125
4,PLAYER_062,2023-04-14 20:18:18,382.5,156.63375,304.25,124.590375
5,PLAYER_062,2023-04-24 20:13:49,378.5,154.99575,339.5,139.02525
6,PLAYER_062,2023-08-08 15:42:23,378.25,154.893375,279.25,114.352875
7,PLAYER_062,2023-08-17 15:17:01,274.75,112.510125,252.25,103.296375
8,PLAYER_062,2023-08-21 15:51:47,410.5,168.09975,299.25,122.542875
9,PLAYER_062,2024-02-06 20:35:50,389.5,159.50025,276.5,113.22675
