,timestamp,metric,value,playername,team
20054,2025-08-29 18:31:14,leftMaxForce,329.25,PLAYER_671,Softball
20055,2025-08-29 18:31:14,leftTorque,140.754375,PLAYER_671,Softball
20056,2025-08-29 18:31:14,rightMaxForce,341.0,PLAYER_671,Softball
20057,2025-08-29 18:31:14,rightTorque,145.7775,PLAYER_671,Softball
20058,2024-10-25 19:54:31,leftMaxForce,336.25,PLAYER_671,Softball
20059,2024-10-25 19:54:31,leftTorque,143.746875,PLAYER_671,Softball
20060,2024-10-25 19:54:31,rightMaxForce,300.5,PLAYER_671,Softball
20061,2024-10-25 19:54:31,rightTorque,128.46375,PLAYER_671,Softball
20062,2024-08-30 19:41:47,leftMaxForce,372.5,PLAYER_671,Softball
20063,2024-08-30 19:41:47,leftTorque,162.59625,PLAYER_671,Softball
20064,2024-08-30 19:41:47,rightMaxForce,300.5,PLAYER_671,Softball
20065,2024-08-30 19:41:47,rightTorque,131.16825,PLAYER_671,Softball
20066,2024-01-26 20:21:59,leftMaxForce,258.25,PLAYER_671,Softball
20067,2024-01-26 20:21:59,leftTorque,110.401875,PLAYER_671,Softball
20068,2024-01-26 20:21:59,rightMaxForce,276.25,PLAYER_671,Softball
20069,2024-01-26 20:21:59,rightTorque,118.096875,PLAYER_671,Softball
20070,2023-09-01 19:17:29,leftMaxForce,285.0,PLAYER_671,Softball
20071,2023-09-01 19:17:29,leftTorque,121.8375,PLAYER_671,Softball
20072,2023-09-01 19:17:29,rightMaxForce,333.5,PLAYER_671,Softball
20073,2023-09-01 19:17:29,rightTorque,142.57125,PLAYER_671,Softball
20074,2023-02-17 22:24:56,leftMaxForce,274.25,PLAYER_671,Softball
20075,2023-02-17 22:24:56,leftTorque,117.241875,PLAYER_671,Softball
20076,2023-02-17 22:24:56,rightMaxForce,308.0,PLAYER_671,Softball
20077,2023-02-17 22:24:56,rightTorque,131.67,PLAYER_671,Softball
20078,2023-01-16 21:28:57,leftMaxForce,265.75,PLAYER_671,Softball
20079,2023-01-16 21:28:57,leftTorque,113.608125,PLAYER_671,Softball
20080,2023-01-16 21:28:57,rightMaxForce,290.25,PLAYER_671,Softball
20081,2023-01-16 21:28:57,rightTorque,124.081875,PLAYER_671,Softball
20082,2022-10-24 21:40:23,leftMaxForce,295.25,PLAYER_671,Softball
20083,2022-10-24 21:40:23,leftTorque,126.219375,PLAYER_671,Softball
20084,2022-10-24 21:40:23,rightMaxForce,274.25,PLAYER_671,Softball
20085,2022-10-24 21:40:23,rightTorque,117.241875,PLAYER_671,Softball
20086,2022-09-14 21:48:34,leftMaxForce,264.25,PLAYER_671,Softball
20087,2022-09-14 21:48:34,leftTorque,112.966875,PLAYER_671,Softball
20088,2022-09-14 21:48:34,rightMaxForce,275.5,PLAYER_671,Softball
20089,2022-09-14 21:48:34,rightTorque,117.77625,PLAYER_671,Softball
20090,2022-08-26 21:22:59,leftMaxForce,279.0,PLAYER_671,Softball
20091,2022-08-26 21:22:59,leftTorque,119.2725,PLAYER_671,Softball
20092,2022-08-26 21:22:59,rightMaxForce,298.25,PLAYER_671,Softball
20093,2022-08-26 21:22:59,rightTorque,127.501875,PLAYER_671,Softball
