,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_788,2022-08-26 21:19:04,334.0,148.797,353.75,157.595625
1,PLAYER_788,2022-09-14 21:52:04,311.5,138.77325,345.75,154.031625
2,PLAYER_788,2022-10-24 21:31:35,358.75,159.823125,383.5,170.84925
3,PLAYER_788,2022-11-28 19:51:10,381.0,169.7355,420.0,187.11
4,PLAYER_788,2023-01-16 21:25:14,357.5,159.26625,351.75,156.704625
5,PLAYER_788,2023-02-15 22:41:02,389.5,173.52225,413.75,184.325625
6,PLAYER_788,2023-09-01 19:12:14,299.25,133.315875,270.0,120.285
7,PLAYER_788,2024-01-26 20:16:34,401.75,178.979625,310.5,138.32775
8,PLAYER_788,2024-08-30 19:29:30,484.75,224.681625,457.5,212.05125
9,PLAYER_788,2024-10-25 19:30:07,477.0,221.0895,452.0,209.502
