,timestamp,metric,value,playername,team
24185,2023-11-30 15:44:02,leftMaxForce,380.75,PLAYER_862,Tennis
24186,2023-11-30 15:44:02,leftTorque,162.770625,PLAYER_862,Tennis
24187,2023-11-30 15:44:02,rightMaxForce,358.75,PLAYER_862,Tennis
24188,2023-11-30 15:44:02,rightTorque,153.365625,PLAYER_862,Tennis
24189,2023-11-30 15:42:32,leftMaxForce,307.75,PLAYER_862,Tennis
24190,2023-11-30 15:42:32,leftTorque,131.563125,PLAYER_862,Tennis
24191,2023-11-30 15:42:32,rightMaxForce,301.75,PLAYER_862,Tennis
24192,2023-11-30 15:42:32,rightTorque,128.998125,PLAYER_862,Tennis
24193,2023-11-02 14:38:13,leftMaxForce,291.0,PLAYER_862,Tennis
24194,2023-11-02 14:38:13,leftTorque,124.4025,PLAYER_862,Tennis
24195,2023-11-02 14:38:13,rightMaxForce,280.25,PLAYER_862,Tennis
24196,2023-11-02 14:38:13,rightTorque,119.806875,PLAYER_862,Tennis
24197,2023-10-17 14:32:46,leftMaxForce,376.5,PLAYER_862,Tennis
24198,2023-10-17 14:32:46,leftTorque,160.95375,PLAYER_862,Tennis
24199,2023-10-17 14:32:46,rightMaxForce,271.5,PLAYER_862,Tennis
24200,2023-10-17 14:32:46,rightTorque,116.06625,PLAYER_862,Tennis
24201,2023-08-31 14:21:03,leftMaxForce,273.0,PLAYER_862,Tennis
24202,2023-08-31 14:21:03,leftTorque,116.7075,PLAYER_862,Tennis
24203,2023-08-31 14:21:03,rightMaxForce,226.75,PLAYER_862,Tennis
24204,2023-08-31 14:21:03,rightTorque,96.935625,PLAYER_862,Tennis
