,timestamp,metric,value,playername,team
19371,2025-08-29 15:43:09,leftMaxForce,298.5,PLAYER_620,Women's Lacrosse
19372,2025-08-29 15:43:09,leftTorque,124.92225,PLAYER_620,Women's Lacrosse
19373,2025-08-29 15:43:09,rightMaxForce,322.25,PLAYER_620,Women's Lacrosse
19374,2025-08-29 15:43:09,rightTorque,134.861625,PLAYER_620,Women's Lacrosse
19375,2025-01-16 22:49:51,leftMaxForce,354.0,PLAYER_620,Women's Lacrosse
19376,2025-01-16 22:49:51,leftTorque,148.149,PLAYER_620,Women's Lacrosse
19377,2025-01-16 22:49:51,rightMaxForce,308.0,PLAYER_620,Women's Lacrosse
19378,2025-01-16 22:49:51,rightTorque,128.898,PLAYER_620,Women's Lacrosse
19379,2025-01-15 18:30:00,accel_load_accum,0.716387,PLAYER_620,Mens Basketball
19380,2025-01-15 18:30:00,distance_total,0.044886,PLAYER_620,Mens Basketball
19381,2024-11-14 18:10:48,accel_load_accum,34.51921,PLAYER_620,Mens Basketball
19382,2024-11-14 18:10:48,distance_total,457.975594,PLAYER_620,Mens Basketball
19383,2024-11-13 15:45:00,accel_load_accum,740.797428,PLAYER_620,Mens Basketball
19384,2024-11-13 15:45:00,distance_total,6563.075212,PLAYER_620,Mens Basketball
19385,2024-10-31 13:13:48,accel_load_accum,605.782849,PLAYER_620,Mens Basketball
19386,2024-10-31 13:13:48,distance_total,5414.757897,PLAYER_620,Mens Basketball
19387,2024-10-30 15:00:00,accel_load_accum,316.320589,PLAYER_620,Mens Basketball
19388,2024-10-30 15:00:00,distance_total,3620.265656,PLAYER_620,Mens Basketball
19389,2024-10-29 14:15:00,accel_load_accum,856.715439,PLAYER_620,Mens Basketball
19390,2024-10-29 14:15:00,distance_total,9018.270314,PLAYER_620,Mens Basketball
19391,2024-10-28 14:00:00,accel_load_accum,342.879228,PLAYER_620,Mens Basketball
19392,2024-10-28 14:00:00,distance_total,3558.122173,PLAYER_620,Mens Basketball
19393,2024-10-25 14:00:00,accel_load_accum,596.038416,PLAYER_620,Mens Basketball
19394,2024-10-25 14:00:00,distance_total,6125.203664,PLAYER_620,Mens Basketball
19395,2024-10-24 14:00:00,accel_load_accum,779.296078,PLAYER_620,Mens Basketball
19396,2024-10-24 14:00:00,distance_total,8246.018452,PLAYER_620,Mens Basketball
19397,2024-10-23 13:45:00,accel_load_accum,1166.560647,PLAYER_620,Mens Basketball
19398,2024-10-23 13:45:00,distance_total,13083.570963,PLAYER_620,Mens Basketball
19399,2024-10-22 16:26:21,leftMaxForce,314.0,PLAYER_620,Women's Lacrosse
19400,2024-10-22 16:26:21,leftTorque,131.409,PLAYER_620,Women's Lacrosse
19401,2024-10-22 16:26:21,rightMaxForce,314.25,PLAYER_620,Women's Lacrosse
19402,2024-10-22 16:26:21,rightTorque,131.513625,PLAYER_620,Women's Lacrosse
19403,2024-10-22 14:15:00,accel_load_accum,766.419961,PLAYER_620,Mens Basketball
19404,2024-10-22 14:15:00,distance_total,8453.145016,PLAYER_620,Mens Basketball
19405,2024-10-21 16:59:32,accel_load_accum,4.421387,PLAYER_620,Mens Basketball
19406,2024-10-21 16:59:32,distance_total,0.310648,PLAYER_620,Mens Basketball
19407,2024-10-20 13:00:00,accel_load_accum,835.957121,PLAYER_620,Mens Basketball
19408,2024-10-20 13:00:00,distance_total,7170.768964,PLAYER_620,Mens Basketball
19409,2024-10-19 14:30:00,accel_load_accum,750.89516,PLAYER_620,Mens Basketball
19410,2024-10-19 14:30:00,distance_total,6597.78192,PLAYER_620,Mens Basketball
19411,2024-10-18 15:00:00,accel_load_accum,867.667921,PLAYER_620,Mens Basketball
19412,2024-10-18 15:00:00,distance_total,8880.747572,PLAYER_620,Mens Basketball
19413,2024-10-18 14:45:00,accel_load_accum,809.845923,PLAYER_620,Mens Basketball
19414,2024-10-18 14:45:00,distance_total,8012.751773,PLAYER_620,Mens Basketball
19415,2024-10-17 17:21:05,accel_load_accum,165.831119,PLAYER_620,Mens Basketball
19416,2024-10-17 17:21:05,distance_total,2190.98084,PLAYER_620,Mens Basketball
19417,2024-10-13 14:45:00,accel_load_accum,444.02674,PLAYER_620,Mens Basketball
19418,2024-10-13 14:45:00,distance_total,3549.357857,PLAYER_620,Mens Basketball
19419,2024-10-13 12:30:00,accel_load_accum,430.789862,PLAYER_620,Mens Basketball
19420,2024-10-13 12:30:00,distance_total,3343.87512,PLAYER_620,Mens Basketball
19421,2024-10-12 15:10:00,accel_load_accum,362.765859,PLAYER_620,Mens Basketball
19422,2024-10-12 15:10:00,distance_total,3702.373423,PLAYER_620,Mens Basketball
19423,2024-10-12 13:30:00,accel_load_accum,541.055829,PLAYER_620,Mens Basketball
19424,2024-10-12 13:30:00,distance_total,5390.219273,PLAYER_620,Mens Basketball
19425,2024-10-11 13:45:00,accel_load_accum,667.163701,PLAYER_620,Mens Basketball
19426,2024-10-11 13:45:00,distance_total,5598.336538,PLAYER_620,Mens Basketball
19427,2024-10-10 17:00:58,accel_load_accum,28.539154,PLAYER_620,Mens Basketball
19428,2024-10-10 17:00:58,distance_total,206.113443,PLAYER_620,Mens Basketball
19429,2024-10-10 14:00:00,accel_load_accum,823.032654,PLAYER_620,Mens Basketball
19430,2024-10-10 14:00:00,distance_total,6995.612605,PLAYER_620,Mens Basketball
19431,2024-10-09 16:44:58,accel_load_accum,381.548073,PLAYER_620,Mens Basketball
19432,2024-10-09 16:44:58,distance_total,5654.521817,PLAYER_620,Mens Basketball
19433,2024-10-09 15:00:00,accel_load_accum,737.666965,PLAYER_620,Mens Basketball
19434,2024-10-09 15:00:00,distance_total,6636.190414,PLAYER_620,Mens Basketball
19435,2024-10-08 17:43:56,accel_load_accum,18.349946,PLAYER_620,Mens Basketball
19436,2024-10-08 17:43:56,distance_total,195.73492,PLAYER_620,Mens Basketball
19437,2024-10-08 15:30:00,accel_load_accum,369.406209,PLAYER_620,Mens Basketball
19438,2024-10-08 15:30:00,distance_total,3506.304299,PLAYER_620,Mens Basketball
19439,2024-10-07 17:42:55,accel_load_accum,7.003669,PLAYER_620,Mens Basketball
19440,2024-10-07 17:42:55,distance_total,0.090684,PLAYER_620,Mens Basketball
19441,2024-10-06 15:30:00,accel_load_accum,347.561223,PLAYER_620,Mens Basketball
19442,2024-10-06 15:30:00,distance_total,2927.759148,PLAYER_620,Mens Basketball
19443,2024-10-06 13:45:00,accel_load_accum,267.448316,PLAYER_620,Mens Basketball
19444,2024-10-06 13:45:00,distance_total,2042.644855,PLAYER_620,Mens Basketball
19445,2024-10-05 15:01:17,accel_load_accum,96.376511,PLAYER_620,Mens Basketball
19446,2024-10-05 15:01:17,distance_total,952.358339,PLAYER_620,Mens Basketball
19447,2024-10-05 13:15:00,accel_load_accum,641.337228,PLAYER_620,Mens Basketball
19448,2024-10-05 13:15:00,distance_total,5530.717085,PLAYER_620,Mens Basketball
19449,2024-10-04 13:45:00,accel_load_accum,1052.070162,PLAYER_620,Mens Basketball
19450,2024-10-04 13:45:00,distance_total,9228.640419,PLAYER_620,Mens Basketball
19451,2024-10-03 14:15:00,accel_load_accum,823.984017,PLAYER_620,Mens Basketball
19452,2024-10-03 14:15:00,distance_total,7310.335262,PLAYER_620,Mens Basketball
19453,2024-10-02 14:10:00,accel_load_accum,1136.850287,PLAYER_620,Mens Basketball
19454,2024-10-02 14:10:00,distance_total,10457.827337,PLAYER_620,Mens Basketball
19455,2024-10-01 13:45:00,accel_load_accum,841.394725,PLAYER_620,Mens Basketball
19456,2024-10-01 13:45:00,distance_total,7566.76527,PLAYER_620,Mens Basketball
19457,2024-10-01 10:58:11,accel_load_accum,0.415113,PLAYER_620,Mens Basketball
19458,2024-09-29 14:15:00,accel_load_accum,331.325692,PLAYER_620,Mens Basketball
19459,2024-09-29 14:15:00,distance_total,2885.97487,PLAYER_620,Mens Basketball
19460,2024-09-29 13:00:00,accel_load_accum,309.62429,PLAYER_620,Mens Basketball
19461,2024-09-29 13:00:00,distance_total,2712.809623,PLAYER_620,Mens Basketball
19462,2024-09-28 14:50:53,accel_load_accum,0.505278,PLAYER_620,Mens Basketball
19463,2024-09-28 12:40:00,accel_load_accum,719.815999,PLAYER_620,Mens Basketball
19464,2024-09-28 12:40:00,distance_total,6433.803018,PLAYER_620,Mens Basketball
19465,2024-09-27 12:45:00,accel_load_accum,1001.248186,PLAYER_620,Mens Basketball
19466,2024-09-27 12:45:00,distance_total,8425.871739,PLAYER_620,Mens Basketball
19467,2024-09-25 13:45:00,accel_load_accum,1066.41631,PLAYER_620,Mens Basketball
19468,2024-09-25 13:45:00,distance_total,10027.866168,PLAYER_620,Mens Basketball
19469,2024-09-24 16:29:35,leftMaxForce,337.5,PLAYER_620,Women's Lacrosse
19470,2024-09-24 16:29:35,leftTorque,147.31875,PLAYER_620,Women's Lacrosse
19471,2024-09-24 16:29:35,rightMaxForce,311.25,PLAYER_620,Women's Lacrosse
19472,2024-09-24 16:29:35,rightTorque,135.860625,PLAYER_620,Women's Lacrosse
