,timestamp,metric,value,playername,team
15473,2025-09-08 12:16:49,leftMaxForce,523.25,PLAYER_510,Mens Lax
15474,2025-09-08 12:16:49,leftTorque,228.398625,PLAYER_510,Mens Lax
15475,2025-09-08 12:16:49,rightMaxForce,511.0,PLAYER_510,Mens Lax
15476,2025-09-08 12:16:49,rightTorque,223.0515,PLAYER_510,Mens Lax
15477,2025-01-08 21:07:44,leftMaxForce,446.5,PLAYER_510,Mens Lax
15478,2025-01-08 21:07:44,leftTorque,194.89725,PLAYER_510,Mens Lax
15479,2025-01-08 21:07:44,rightMaxForce,484.75,PLAYER_510,Mens Lax
15480,2025-01-08 21:07:44,rightTorque,211.593375,PLAYER_510,Mens Lax
15481,2024-09-09 11:12:40,leftMaxForce,515.25,PLAYER_510,Mens Lax
15482,2024-09-09 11:12:40,leftTorque,224.906625,PLAYER_510,Mens Lax
15483,2024-09-09 11:12:40,rightMaxForce,500.0,PLAYER_510,Mens Lax
15484,2024-09-09 11:12:40,rightTorque,218.25,PLAYER_510,Mens Lax
15485,2024-01-23 21:29:13,leftMaxForce,369.25,PLAYER_510,Mens Lax
15486,2024-01-23 21:29:13,leftTorque,161.177625,PLAYER_510,Mens Lax
15487,2024-01-23 21:29:13,rightMaxForce,356.25,PLAYER_510,Mens Lax
15488,2024-01-23 21:29:13,rightTorque,155.503125,PLAYER_510,Mens Lax
15489,2023-09-05 21:02:44,leftMaxForce,329.5,PLAYER_510,Mens Lax
15490,2023-09-05 21:02:44,leftTorque,143.82675,PLAYER_510,Mens Lax
15491,2023-09-05 21:02:44,rightMaxForce,412.75,PLAYER_510,Mens Lax
15492,2023-09-05 21:02:44,rightTorque,180.165375,PLAYER_510,Mens Lax
15493,2023-08-28 20:36:36,leftMaxForce,361.75,PLAYER_510,Mens Lax
15494,2023-08-28 20:36:36,leftTorque,157.903875,PLAYER_510,Mens Lax
15495,2023-08-28 20:36:36,rightMaxForce,417.25,PLAYER_510,Mens Lax
15496,2023-08-28 20:36:36,rightTorque,182.129625,PLAYER_510,Mens Lax
15497,2023-01-11 16:13:20,leftMaxForce,399.5,PLAYER_510,Mens Lax
15498,2023-01-11 16:13:20,leftTorque,174.38175,PLAYER_510,Mens Lax
15499,2023-01-11 16:13:20,rightMaxForce,395.75,PLAYER_510,Mens Lax
15500,2023-01-11 16:13:20,rightTorque,172.744875,PLAYER_510,Mens Lax
15501,2022-09-08 20:47:32,leftMaxForce,365.0,PLAYER_510,Mens Lax
15502,2022-09-08 20:47:32,leftTorque,159.3225,PLAYER_510,Mens Lax
15503,2022-09-08 20:47:32,rightMaxForce,386.75,PLAYER_510,Mens Lax
15504,2022-09-08 20:47:32,rightTorque,168.816375,PLAYER_510,Mens Lax
15505,2022-08-23 20:42:11,leftMaxForce,366.0,PLAYER_510,Mens Lax
15506,2022-08-23 20:42:11,leftTorque,159.759,PLAYER_510,Mens Lax
15507,2022-08-23 20:42:11,rightMaxForce,381.25,PLAYER_510,Mens Lax
15508,2022-08-23 20:42:11,rightTorque,166.415625,PLAYER_510,Mens Lax
