,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_733,2022-09-06 13:51:59,226.0,94.581,225.25,94.267125
1,PLAYER_733,2022-09-23 15:35:06,218.75,91.546875,220.75,92.383875
2,PLAYER_733,2022-11-17 14:53:41,233.75,97.824375,223.75,93.639375
3,PLAYER_733,2023-01-21 18:21:56,237.5,99.39375,231.5,96.88275
4,PLAYER_733,2023-11-06 17:57:32,194.25,81.293625,231.0,96.6735
5,PLAYER_733,2023-11-14 20:03:48,223.5,93.53475,266.75,111.634875
6,PLAYER_733,2023-11-20 15:38:49,212.75,89.035875,312.25,130.676625
7,PLAYER_733,2023-11-20 15:39:49,235.5,98.55675,291.75,122.097375
8,PLAYER_733,2023-11-28 17:08:41,255.0,106.7175,267.5,111.94875
9,PLAYER_733,2023-12-02 15:32:57,245.75,87.364125,250.0,88.875
10,PLAYER_733,2023-12-07 16:40:01,234.25,83.275875,278.0,98.829
11,PLAYER_733,2023-12-12 17:13:28,257.0,91.3635,290.0,103.095
12,PLAYER_733,2023-12-12 17:20:06,228.0,81.054,239.75,85.231125
13,PLAYER_733,2023-12-12 17:24:15,243.25,86.475375,233.25,82.920375
14,PLAYER_733,2023-12-20 14:35:51,275.75,98.029125,303.25,107.805375
15,PLAYER_733,2024-01-08 16:34:52,267.5,95.09625,267.0,94.9185
16,PLAYER_733,2024-01-18 15:17:30,272.25,96.784875,286.25,101.761875
17,PLAYER_733,2024-08-30 15:46:11,218.75,87.609375,228.0,91.314
18,PLAYER_733,2024-09-24 16:32:00,271.25,108.635625,252.5,101.12625
19,PLAYER_733,2025-01-16 22:52:56,241.5,96.72075,240.75,96.420375
