,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_154,2023-06-15 13:33:50,,38.5255,,,,
1,PLAYER_154,2023-06-15 14:23:39,35.77253,111.007056,,,,
2,PLAYER_154,2023-06-15 17:56:22,43.61768,294.612806,,,,
3,PLAYER_154,2023-06-16 12:01:47,434.919523,3312.004999,,,,
4,PLAYER_154,2023-06-20 11:58:40,0.042749,0.127,,,,
5,PLAYER_154,2023-06-20 11:59:15,501.573723,4189.090001,,,,
6,PLAYER_154,2023-06-21 13:30:00,272.667786,1485.396501,,,,
7,PLAYER_154,2023-06-22 13:30:43,252.241633,1341.303401,,,,
8,PLAYER_154,2023-06-23 12:00:00,525.266634,4680.3052,,,,
9,PLAYER_154,2023-06-26 13:30:00,378.420754,1735.647502,,,,
10,PLAYER_154,2023-06-26 13:30:22,249.795555,1477.944602,,,,
11,PLAYER_154,2023-06-26 13:40:00,254.507195,1573.398101,,,,
12,PLAYER_154,2023-06-26 15:52:38,,,492.0,210.33,468.25,200.176875
13,PLAYER_154,2023-06-27 12:01:09,489.071754,4088.721699,,,,
14,PLAYER_154,2023-06-29 11:58:41,0.038808,0.9576,,,,
15,PLAYER_154,2023-06-29 13:30:08,341.001259,2616.619601,,,,
16,PLAYER_154,2023-06-30 12:03:07,563.908802,4781.533202,,,,
17,PLAYER_154,2023-07-05 18:55:38,384.896395,3540.329901,,,,
18,PLAYER_154,2023-07-06 12:00:19,520.555912,4216.569604,,,,
19,PLAYER_154,2023-07-07 12:00:30,354.711391,2446.896501,,,,
20,PLAYER_154,2023-07-07 13:26:48,0.114673,2.9427,,,,
21,PLAYER_154,2023-07-08 11:59:33,,1770.779902,,,,
22,PLAYER_154,2023-07-08 12:00:04,,1776.164502,,,,
23,PLAYER_154,2023-07-11 12:00:00,234.726333,1378.910889,,,,
24,PLAYER_154,2023-07-11 12:00:25,247.525841,1038.602902,,,,
25,PLAYER_154,2023-07-11 14:01:21,,,523.75,223.903125,477.75,204.238125
26,PLAYER_154,2023-07-12 11:59:07,332.095139,1174.466901,,,,
27,PLAYER_154,2023-07-13 13:30:03,507.503528,1905.167002,,,,
28,PLAYER_154,2023-07-13 14:58:16,,,440.5,188.31375,263.25,112.539375
29,PLAYER_154,2023-07-13 14:58:29,,,350.75,149.945625,263.25,112.539375
30,PLAYER_154,2023-07-13 14:58:54,,,342.5,146.41875,248.75,106.340625
31,PLAYER_154,2023-07-14 11:29:17,410.724117,1670.5661,,,,
32,PLAYER_154,2023-07-31 16:38:13,,,426.5,182.32875,364.75,155.930625
33,PLAYER_154,2023-08-01 11:49:36,505.190449,4403.518802,,,,
34,PLAYER_154,2023-08-02 12:58:44,404.344183,4588.081005,,,,
35,PLAYER_154,2023-08-03 11:50:14,,4523.508804,,,,
36,PLAYER_154,2023-08-04 12:58:08,529.955175,4854.666904,,,,
37,PLAYER_154,2023-08-04 20:24:59,,,365.75,156.358125,297.0,126.9675
38,PLAYER_154,2023-08-06 11:49:33,595.601391,5526.852905,,,,
39,PLAYER_154,2023-08-07 12:58:10,330.168434,2814.218202,,,,
40,PLAYER_154,2023-08-08 11:49:44,,2999.194004,,,,
41,PLAYER_154,2023-08-09 13:14:14,326.914318,2690.821801,,,,
42,PLAYER_154,2023-08-11 12:58:52,364.211914,2862.275402,,,,
43,PLAYER_154,2023-08-12 11:50:03,328.984941,2604.892904,,,,
44,PLAYER_154,2023-08-13 12:58:53,382.655985,2930.445402,,,,
45,PLAYER_154,2023-08-14 12:59:39,312.333021,2450.286903,,,,
46,PLAYER_154,2023-08-16 12:58:10,394.304943,3647.387601,,,,
47,PLAYER_154,2023-08-17 11:49:08,472.260212,4509.685604,,,,
48,PLAYER_154,2023-08-18 12:59:56,342.093826,1488.300901,,,,
49,PLAYER_154,2023-08-19 20:39:36,467.03387,2813.965002,,,,
50,PLAYER_154,2023-08-20 20:53:08,,,449.25,192.054375,362.5,154.96875
51,PLAYER_154,2023-08-20 23:39:12,327.764118,2930.1693,,,,
52,PLAYER_154,2023-08-22 11:49:24,508.480488,4930.458704,,,,
53,PLAYER_154,2023-08-24 12:59:07,482.655334,4430.407503,,,,
54,PLAYER_154,2023-08-25 12:59:12,429.055578,1712.650602,,,,
55,PLAYER_154,2023-08-27 13:00:04,530.975857,4960.220403,,,,
56,PLAYER_154,2023-08-28 13:29:19,396.54398,3522.384403,,,,
57,PLAYER_154,2023-08-29 13:28:40,444.003063,3920.167101,,,,
58,PLAYER_154,2023-08-31 22:14:14,616.867701,4230.349403,,,,
59,PLAYER_154,2023-09-02 11:16:11,,,409.25,174.954375,293.0,125.2575
60,PLAYER_154,2023-09-02 14:07:07,363.246943,2977.584002,,,,
61,PLAYER_154,2023-09-04 13:00:03,493.918212,4629.670904,,,,
62,PLAYER_154,2023-09-12 12:58:53,458.635378,4749.979702,,,,
63,PLAYER_154,2023-09-13 13:29:51,25.333281,,,,,
64,PLAYER_154,2023-09-16 22:54:37,532.458229,3527.210702,,,,
65,PLAYER_154,2023-09-18 13:59:12,336.510008,1509.193101,,,,
66,PLAYER_154,2023-09-19 13:09:07,327.414082,2712.795501,,,,
67,PLAYER_154,2023-09-19 13:20:00,297.653465,2557.629301,,,,
68,PLAYER_154,2023-09-20 13:30:10,447.516661,3697.972903,,,,
69,PLAYER_154,2023-09-21 13:28:16,383.492733,3135.973098,,,,
70,PLAYER_154,2023-10-11 13:29:38,332.720231,3068.368601,,,,
71,PLAYER_154,2023-10-12 13:30:53,66.823693,346.3807,,,,
72,PLAYER_154,2023-10-15 23:35:53,311.803798,2445.3976,,,,
73,PLAYER_154,2023-10-17 13:08:56,370.684235,3103.152203,,,,
74,PLAYER_154,2023-10-18 13:29:49,413.119144,3369.764401,,,,
75,PLAYER_154,2023-10-19 13:27:04,399.294434,3244.459901,,,,
76,PLAYER_154,2023-10-21 19:04:29,572.737545,4537.760801,,,,
77,PLAYER_154,2023-10-24 13:10:18,436.591194,3611.330501,,,,
78,PLAYER_154,2023-10-25 13:31:02,405.041307,3390.5087,,,,
79,PLAYER_154,2023-10-26 13:30:18,409.528702,3477.890801,,,,
80,PLAYER_154,2023-10-28 18:00:52,8.268384,3.329556,,,,
81,PLAYER_154,2023-10-31 13:09:10,394.678938,3058.688102,,,,
82,PLAYER_154,2024-01-30 15:31:45,,,481.25,205.734375,530.75,226.895625
83,PLAYER_154,2024-03-19 11:11:35,,,526.0,224.865,503.25,215.139375
