,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_964,2022-08-10 14:42:55,,,392.25,174.747375,480.25,213.951375
1,PLAYER_964,2023-01-27 21:24:37,,,376.0,167.508,437.25,194.794875
2,PLAYER_964,2023-02-15 21:40:03,,,463.25,206.377875,415.5,185.10525
3,PLAYER_964,2023-03-10 21:34:59,,,389.0,173.2995,465.0,207.1575
4,PLAYER_964,2023-03-27 20:21:56,,,430.5,191.78775,407.0,181.3185
5,PLAYER_964,2023-04-14 20:21:14,,,454.75,202.591125,419.5,186.88725
6,PLAYER_964,2023-04-24 20:19:10,,,486.0,216.513,458.5,204.26175
7,PLAYER_964,2023-07-11 11:27:16,,,420.5,187.33275,417.5,185.99625
8,PLAYER_964,2023-07-18 12:25:19,,,274.0,122.067,286.75,127.747125
9,PLAYER_964,2023-08-08 14:24:35,414.036005,3889.510671,,,,
10,PLAYER_964,2023-08-08 15:51:10,,,265.5,118.28025,275.5,122.73525
11,PLAYER_964,2023-08-08 18:28:00,5.207878,41.058315,,,,
12,PLAYER_964,2023-08-08 20:25:08,606.639436,5522.545166,,,,
13,PLAYER_964,2023-08-09 13:40:00,584.382511,4865.067264,,,,
14,PLAYER_964,2023-08-09 20:30:00,807.184269,7342.539509,,,,
15,PLAYER_964,2023-08-10 13:30:00,656.968604,5627.880231,,,,
16,PLAYER_964,2023-08-11 14:00:00,417.096834,3711.939143,,,,
17,PLAYER_964,2023-08-11 18:25:00,58.32012,360.851922,,,,
18,PLAYER_964,2023-08-11 19:02:14,885.711882,7443.856982,,,,
19,PLAYER_964,2023-08-12 21:00:00,516.102162,4578.639424,,,,
20,PLAYER_964,2023-08-13 13:30:20,769.830484,7037.199465,,,,
21,PLAYER_964,2023-08-13 20:00:00,382.844525,3163.480584,,,,
22,PLAYER_964,2023-08-14 13:22:47,627.358186,5199.651247,,,,
23,PLAYER_964,2023-08-14 20:00:00,599.419606,5336.900054,,,,
24,PLAYER_964,2023-08-15 13:30:05,545.038492,4627.311855,,,,
25,PLAYER_964,2023-08-15 20:00:34,666.12768,5407.194988,,,,
26,PLAYER_964,2023-08-16 21:15:20,1087.622823,9492.744733,,,,
27,PLAYER_964,2023-08-17 13:30:58,413.319923,2846.631238,,,,
28,PLAYER_964,2023-08-17 15:18:22,,,338.75,150.913125,327.0,145.6785
29,PLAYER_964,2023-08-18 14:00:20,448.097628,3594.512463,,,,
30,PLAYER_964,2023-08-19 15:00:00,876.86448,7839.941005,,,,
31,PLAYER_964,2023-08-21 08:30:48,553.523089,4792.189913,,,,
32,PLAYER_964,2023-08-21 16:01:19,,,279.5,124.51725,292.25,130.197375
33,PLAYER_964,2023-08-22 20:00:47,617.423578,5203.200825,,,,
34,PLAYER_964,2023-08-23 20:15:00,608.312221,5227.902363,,,,
35,PLAYER_964,2023-08-24 18:45:00,14.581983,75.798256,,,,
36,PLAYER_964,2023-08-24 21:30:07,1412.273927,12689.190164,,,,
37,PLAYER_964,2023-08-28 21:35:33,1386.85312,13101.123541,,,,
38,PLAYER_964,2023-09-02 17:17:17,908.355177,7885.2026,,,,
39,PLAYER_964,2023-09-04 13:24:16,5.71352,51.761911,,,,
40,PLAYER_964,2023-09-05 19:43:09,1017.361305,9432.803374,,,,
41,PLAYER_964,2023-09-09 22:00:54,137.902169,628.822194,,,,
42,PLAYER_964,2023-09-13 17:45:28,737.175408,6816.0223,,,,
43,PLAYER_964,2023-09-14 17:45:03,885.337433,8241.474984,,,,
44,PLAYER_964,2023-09-15 16:35:00,0.006688,,,,,
45,PLAYER_964,2023-09-16 17:20:00,1607.284585,15450.436284,,,,
46,PLAYER_964,2023-09-19 17:45:31,632.128511,5164.218762,,,,
47,PLAYER_964,2023-09-20 15:55:00,21.665622,112.518855,,,,
48,PLAYER_964,2023-09-20 18:34:37,671.537808,6250.5525,,,,
49,PLAYER_964,2023-09-21 17:40:04,621.743625,5588.600548,,,,
50,PLAYER_964,2023-09-23 20:00:56,1315.217226,12169.162896,,,,
51,PLAYER_964,2023-09-25 17:47:44,61.489603,282.393613,,,,
52,PLAYER_964,2023-09-26 21:41:39,957.652953,8083.766365,,,,
53,PLAYER_964,2023-09-27 17:45:19,476.283206,3307.430146,,,,
54,PLAYER_964,2023-09-28 17:50:15,697.370287,5661.746108,,,,
55,PLAYER_964,2023-09-29 18:30:40,509.743846,4076.080883,,,,
56,PLAYER_964,2023-09-30 17:14:50,1413.943769,13094.179823,,,,
57,PLAYER_964,2023-10-02 17:45:53,439.284787,3158.829964,,,,
58,PLAYER_964,2023-10-03 21:47:30,1310.191818,11840.828937,,,,
59,PLAYER_964,2023-10-05 17:45:42,416.266288,3181.586818,,,,
60,PLAYER_964,2023-10-06 21:36:32,414.326616,3254.662805,,,,
61,PLAYER_964,2023-10-07 16:00:00,1096.33415,9326.18869,,,,
62,PLAYER_964,2023-10-09 17:47:10,635.48948,4810.438371,,,,
63,PLAYER_964,2023-10-10 17:45:26,656.892165,5448.747376,,,,
64,PLAYER_964,2023-10-11 21:45:59,1149.771121,11000.01804,,,,
65,PLAYER_964,2023-10-19 17:45:13,432.035735,3258.317275,,,,
66,PLAYER_964,2023-10-20 16:15:07,1269.163429,11234.795263,,,,
67,PLAYER_964,2023-10-22 14:00:00,717.247725,6201.376102,,,,
68,PLAYER_964,2023-10-23 17:45:02,550.363317,4294.335958,,,,
69,PLAYER_964,2023-10-24 21:49:33,1387.969024,12746.873046,,,,
70,PLAYER_964,2023-10-25 17:45:01,393.107757,2662.972447,,,,
71,PLAYER_964,2023-10-26 22:30:00,408.586536,2872.631466,,,,
72,PLAYER_964,2023-10-27 21:58:41,1515.788331,12955.163488,,,,
73,PLAYER_964,2023-10-30 17:45:14,578.741465,4479.767709,,,,
74,PLAYER_964,2023-10-31 17:45:35,521.069371,4001.916164,,,,
75,PLAYER_964,2024-01-29 20:00:21,225.723633,1710.190711,,,,
76,PLAYER_964,2024-01-31 19:30:26,391.08541,3311.380042,,,,
77,PLAYER_964,2024-02-02 19:30:01,359.196,3144.803667,,,,
78,PLAYER_964,2024-02-05 19:00:00,695.351196,5847.152027,,,,
79,PLAYER_964,2024-02-06 20:10:30,,,394.5,175.74975,399.25,177.865875
80,PLAYER_964,2024-02-07 18:00:24,717.452411,6188.049403,,,,
81,PLAYER_964,2024-02-08 20:00:00,751.38674,2704.239253,,,,
82,PLAYER_964,2024-02-12 19:00:00,648.767801,6367.092927,,,,
83,PLAYER_964,2024-02-15 20:00:19,296.238304,2752.925018,,,,
84,PLAYER_964,2024-02-16 18:40:39,539.215558,4559.4026,,,,
85,PLAYER_964,2024-02-21 19:45:00,484.263855,4144.313071,,,,
86,PLAYER_964,2024-02-22 19:30:18,615.41532,5011.225105,,,,
87,PLAYER_964,2024-02-23 19:07:10,893.18311,7768.142922,,,,
88,PLAYER_964,2024-02-26 19:00:00,713.806085,5930.700746,,,,
89,PLAYER_964,2024-02-27 19:56:05,684.405913,5613.846163,,,,
90,PLAYER_964,2024-02-29 19:30:00,628.329907,4951.14864,,,,
91,PLAYER_964,2024-03-01 18:54:54,871.225897,7646.203375,,,,
92,PLAYER_964,2024-03-04 18:50:39,751.782862,6211.788171,,,,
93,PLAYER_964,2024-03-05 19:45:56,711.592391,5444.643897,,,,
94,PLAYER_964,2024-03-06 19:00:00,822.739454,7116.207466,,,,
95,PLAYER_964,2024-03-07 19:30:26,746.60903,6078.777158,,,,
96,PLAYER_964,2024-03-19 18:34:44,643.684717,5331.364936,,,,
97,PLAYER_964,2024-03-20 18:00:00,762.971143,6370.051985,,,,
98,PLAYER_964,2024-03-21 18:44:00,794.519505,6343.94296,,,,
99,PLAYER_964,2024-03-22 18:00:37,612.589309,4324.801459,,,,
100,PLAYER_964,2024-03-24 19:00:00,819.725392,6158.5707,,,,
101,PLAYER_964,2024-03-26 18:53:57,561.150081,4835.04661,,,,
102,PLAYER_964,2024-03-27 18:00:00,764.379738,6537.935075,,,,
103,PLAYER_964,2024-03-28 18:00:40,1259.127801,10383.583277,,,,
104,PLAYER_964,2024-03-29 17:52:00,601.159731,4664.86833,,,,
105,PLAYER_964,2024-03-30 21:00:01,1003.261874,7991.536378,,,,
106,PLAYER_964,2024-04-01 16:30:00,423.518019,3456.610214,,,,
107,PLAYER_964,2024-04-01 18:00:00,664.89626,5558.366846,,,,
108,PLAYER_964,2024-04-04 18:40:00,1144.034026,10432.220467,,,,
109,PLAYER_964,2024-04-05 17:00:00,691.34106,5004.97421,,,,
110,PLAYER_964,2024-04-05 18:00:00,691.34106,5004.97421,,,,
111,PLAYER_964,2024-04-09 17:00:00,0.412593,,,,,
112,PLAYER_964,2024-04-09 19:00:00,502.693451,4131.861585,,,,
113,PLAYER_964,2024-04-10 18:00:00,868.868314,7547.43742,,,,
114,PLAYER_964,2024-04-11 19:00:00,651.193807,5424.729454,,,,
115,PLAYER_964,2024-04-12 20:30:00,287.342113,2095.786639,,,,
116,PLAYER_964,2024-04-12 23:00:00,795.724605,6213.272787,,,,
117,PLAYER_964,2024-04-15 18:00:00,523.335479,3636.130872,,,,
118,PLAYER_964,2024-04-16 19:00:00,696.215471,5639.492624,,,,
119,PLAYER_964,2024-04-18 18:40:00,1.792642,5.903898,,,,
120,PLAYER_964,2024-04-19 20:30:00,30.201506,83.188362,,,,
121,PLAYER_964,2024-04-19 23:30:00,18.761096,80.733673,,,,
122,PLAYER_964,2024-07-15 10:57:47,,,429.75,191.453625,423.0,188.4465
123,PLAYER_964,2024-08-06 14:15:44,,,340.75,154.870875,323.5,147.03075
124,PLAYER_964,2024-08-06 20:30:01,767.510513,6303.290117,,,,
125,PLAYER_964,2024-08-07 13:30:00,915.068148,7975.826769,,,,
126,PLAYER_964,2024-08-07 20:30:26,897.775191,7696.666108,,,,
127,PLAYER_964,2024-08-08 13:30:00,592.75303,4576.488889,,,,
128,PLAYER_964,2024-08-08 20:30:10,733.186695,6610.145364,,,,
129,PLAYER_964,2024-08-09 15:00:00,748.301288,6599.017269,,,,
130,PLAYER_964,2024-08-10 21:00:09,563.586873,5061.999516,,,,
131,PLAYER_964,2024-08-12 13:30:26,1010.234634,8802.250327,,,,
132,PLAYER_964,2024-08-12 20:30:00,428.325313,3051.808759,,,,
133,PLAYER_964,2024-08-13 13:30:00,745.950609,6461.729957,,,,
134,PLAYER_964,2024-08-13 20:30:52,616.898015,4629.931273,,,,
135,PLAYER_964,2024-08-14 15:45:20,710.370373,5807.873438,,,,
136,PLAYER_964,2024-08-19 16:00:47,639.179616,5320.035194,,,,
137,PLAYER_964,2024-08-21 16:00:10,528.893667,4129.312161,,,,
138,PLAYER_964,2024-08-22 20:15:20,155.586675,850.423274,,,,
139,PLAYER_964,2024-08-25 23:20:00,634.348043,5492.024517,,,,
140,PLAYER_964,2024-08-27 15:00:50,705.224535,5576.840708,,,,
141,PLAYER_964,2024-08-28 15:30:49,797.084494,6602.989924,,,,
142,PLAYER_964,2024-08-29 22:20:45,608.643986,5566.101429,,,,
143,PLAYER_964,2024-08-30 15:30:07,798.784063,6276.926746,,,,
144,PLAYER_964,2024-09-01 15:00:52,1005.262373,8611.191274,,,,
145,PLAYER_964,2024-09-02 15:30:13,740.422913,6228.66978,,,,
146,PLAYER_964,2024-09-03 22:25:56,586.05558,5338.965019,,,,
147,PLAYER_964,2024-09-04 15:30:00,914.030015,7504.051187,,,,
148,PLAYER_964,2024-09-05 15:30:04,724.449936,6132.863752,,,,
149,PLAYER_964,2024-09-06 20:30:57,676.269427,5453.673522,,,,
150,PLAYER_964,2024-09-07 22:40:03,953.944693,8970.954138,,,,
