,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_782,2022-04-14 14:39:56,306.0,152.847,477.0,238.2615
1,PLAYER_782,2023-02-16 13:51:59,443.0,221.2785,472.75,236.138625
2,PLAYER_782,2023-04-26 13:50:30,642.25,320.803875,550.0,274.725
3,PLAYER_782,2023-05-22 13:31:23,554.0,276.723,482.75,241.133625
4,PLAYER_782,2023-06-15 13:58:39,550.75,265.186125,482.25,232.203375
5,PLAYER_782,2023-06-29 13:40:04,533.75,257.000625,542.25,261.093375
6,PLAYER_782,2023-07-11 13:39:16,589.75,289.272375,534.25,262.049625
7,PLAYER_782,2024-01-30 13:40:31,527.25,258.616125,538.5,264.13425
8,PLAYER_782,2024-03-07 13:17:08,584.0,286.452,552.75,271.123875
9,PLAYER_782,2024-07-03 13:16:56,443.0,205.3305,520.0,241.02
10,PLAYER_782,2024-07-12 12:00:22,599.25,277.752375,575.75,266.860125
11,PLAYER_782,2024-07-26 11:40:48,569.5,263.96325,523.0,242.4105
