,timestamp,metric,value,playername,team
12678,2024-01-18 17:58:01,leftMaxForce,216.25,PLAYER_382,Women's Lacrosse
12679,2024-01-18 17:58:01,leftTorque,88.554375,PLAYER_382,Women's Lacrosse
12680,2024-01-18 17:58:01,rightMaxForce,217.5,PLAYER_382,Women's Lacrosse
12681,2024-01-18 17:58:01,rightTorque,89.06625,PLAYER_382,Women's Lacrosse
12682,2023-11-30 17:20:53,leftMaxForce,251.25,PLAYER_382,Women's Lacrosse
12683,2023-11-30 17:20:53,leftTorque,102.886875,PLAYER_382,Women's Lacrosse
12684,2023-11-30 17:20:53,rightMaxForce,269.0,PLAYER_382,Women's Lacrosse
12685,2023-11-30 17:20:53,rightTorque,110.1555,PLAYER_382,Women's Lacrosse
12686,2023-11-30 17:20:07,leftMaxForce,183.0,PLAYER_382,Women's Lacrosse
12687,2023-11-30 17:20:07,leftTorque,74.9385,PLAYER_382,Women's Lacrosse
12688,2023-11-30 17:20:07,rightMaxForce,201.75,PLAYER_382,Women's Lacrosse
12689,2023-11-30 17:20:07,rightTorque,82.616625,PLAYER_382,Women's Lacrosse
12690,2023-11-06 17:51:20,leftMaxForce,274.5,PLAYER_382,Women's Lacrosse
12691,2023-11-06 17:51:20,leftTorque,112.40775,PLAYER_382,Women's Lacrosse
12692,2023-11-06 17:51:20,rightMaxForce,271.0,PLAYER_382,Women's Lacrosse
12693,2023-11-06 17:51:20,rightTorque,110.9745,PLAYER_382,Women's Lacrosse
12694,2023-08-31 15:33:58,leftMaxForce,206.0,PLAYER_382,Women's Lacrosse
12695,2023-08-31 15:33:58,leftTorque,84.357,PLAYER_382,Women's Lacrosse
12696,2023-08-31 15:33:58,rightMaxForce,239.5,PLAYER_382,Women's Lacrosse
12697,2023-08-31 15:33:58,rightTorque,98.07525,PLAYER_382,Women's Lacrosse
12698,2023-04-18 13:14:35,leftMaxForce,201.0,PLAYER_382,Women's Lacrosse
12699,2023-04-18 13:14:35,leftTorque,82.3095,PLAYER_382,Women's Lacrosse
12700,2023-04-18 13:14:35,rightMaxForce,207.75,PLAYER_382,Women's Lacrosse
12701,2023-04-18 13:14:35,rightTorque,85.073625,PLAYER_382,Women's Lacrosse
12702,2022-10-04 13:12:22,leftMaxForce,212.0,PLAYER_382,Women's Lacrosse
12703,2022-10-04 13:12:22,leftTorque,86.814,PLAYER_382,Women's Lacrosse
12704,2022-10-04 13:12:22,rightMaxForce,259.5,PLAYER_382,Women's Lacrosse
12705,2022-10-04 13:12:22,rightTorque,106.26525,PLAYER_382,Women's Lacrosse
12706,2022-09-22 13:19:13,leftMaxForce,202.5,PLAYER_382,Women's Lacrosse
12707,2022-09-22 13:19:13,leftTorque,82.92375,PLAYER_382,Women's Lacrosse
12708,2022-09-22 13:19:13,rightMaxForce,251.5,PLAYER_382,Women's Lacrosse
12709,2022-09-22 13:19:13,rightTorque,102.98925,PLAYER_382,Women's Lacrosse
12710,2022-09-06 13:43:59,leftMaxForce,261.5,PLAYER_382,Women's Lacrosse
12711,2022-09-06 13:43:59,leftTorque,107.08425,PLAYER_382,Women's Lacrosse
12712,2022-09-06 13:43:59,rightMaxForce,298.0,PLAYER_382,Women's Lacrosse
12713,2022-09-06 13:43:59,rightTorque,122.031,PLAYER_382,Women's Lacrosse
12714,2022-08-26 13:08:47,leftMaxForce,226.5,PLAYER_382,Women's Lacrosse
12715,2022-08-26 13:08:47,leftTorque,92.75175,PLAYER_382,Women's Lacrosse
12716,2022-08-26 13:08:47,rightMaxForce,283.25,PLAYER_382,Women's Lacrosse
12717,2022-08-26 13:08:47,rightTorque,115.990875,PLAYER_382,Women's Lacrosse
12718,2022-01-18 15:38:31,leftMaxForce,284.25,PLAYER_382,Women's Lacrosse
12719,2022-01-18 15:38:31,leftTorque,116.400375,PLAYER_382,Women's Lacrosse
12720,2022-01-18 15:38:31,rightMaxForce,300.0,PLAYER_382,Women's Lacrosse
12721,2022-01-18 15:38:31,rightTorque,122.85,PLAYER_382,Women's Lacrosse
