,timestamp,metric,value,playername,team
18609,2023-11-14 19:36:04,leftMaxForce,453.5,PLAYER_599,Men's Soccer
18610,2023-11-14 19:36:04,leftTorque,185.70825,PLAYER_599,Men's Soccer
18611,2023-11-14 19:36:04,rightMaxForce,385.75,PLAYER_599,Men's Soccer
18612,2023-11-14 19:36:04,rightTorque,157.964625,PLAYER_599,Men's Soccer
18613,2023-10-18 19:04:02,leftMaxForce,471.0,PLAYER_599,Men's Soccer
18614,2023-10-18 19:04:02,leftTorque,192.8745,PLAYER_599,Men's Soccer
18615,2023-10-18 19:04:02,rightMaxForce,384.0,PLAYER_599,Men's Soccer
18616,2023-10-18 19:04:02,rightTorque,157.248,PLAYER_599,Men's Soccer
18617,2023-09-02 17:06:49,leftMaxForce,371.75,PLAYER_599,Men's Soccer
18618,2023-09-02 17:06:49,leftTorque,152.231625,PLAYER_599,Men's Soccer
18619,2023-09-02 17:06:49,rightMaxForce,315.5,PLAYER_599,Men's Soccer
18620,2023-09-02 17:06:49,rightTorque,129.19725,PLAYER_599,Men's Soccer
18621,2023-09-02 17:05:24,leftMaxForce,483.25,PLAYER_599,Men's Soccer
18622,2023-09-02 17:05:24,leftTorque,197.890875,PLAYER_599,Men's Soccer
18623,2023-09-02 17:05:24,rightMaxForce,433.75,PLAYER_599,Men's Soccer
18624,2023-09-02 17:05:24,rightTorque,177.620625,PLAYER_599,Men's Soccer
18625,2023-08-31 17:32:26,leftMaxForce,449.25,PLAYER_599,Men's Soccer
18626,2023-08-31 17:32:26,leftTorque,183.967875,PLAYER_599,Men's Soccer
18627,2023-08-31 17:32:26,rightMaxForce,400.75,PLAYER_599,Men's Soccer
18628,2023-08-31 17:32:26,rightTorque,164.107125,PLAYER_599,Men's Soccer
18629,2023-08-24 18:10:06,leftMaxForce,474.25,PLAYER_599,Men's Soccer
18630,2023-08-24 18:10:06,leftTorque,198.473625,PLAYER_599,Men's Soccer
18631,2023-08-24 18:10:06,rightMaxForce,417.0,PLAYER_599,Men's Soccer
18632,2023-08-24 18:10:06,rightTorque,174.5145,PLAYER_599,Men's Soccer
18633,2023-08-21 15:55:18,leftMaxForce,466.25,PLAYER_599,Men's Soccer
18634,2023-08-21 15:55:18,leftTorque,195.125625,PLAYER_599,Men's Soccer
18635,2023-08-21 15:55:18,rightMaxForce,395.75,PLAYER_599,Men's Soccer
18636,2023-08-21 15:55:18,rightTorque,165.621375,PLAYER_599,Men's Soccer
18637,2023-08-17 15:20:13,leftMaxForce,451.25,PLAYER_599,Men's Soccer
18638,2023-08-17 15:20:13,leftTorque,188.848125,PLAYER_599,Men's Soccer
18639,2023-08-17 15:20:13,rightMaxForce,367.75,PLAYER_599,Men's Soccer
18640,2023-08-17 15:20:13,rightTorque,153.903375,PLAYER_599,Men's Soccer
18641,2023-08-14 16:25:05,leftMaxForce,417.5,PLAYER_599,Men's Soccer
18642,2023-08-14 16:25:05,leftTorque,174.72375,PLAYER_599,Men's Soccer
18643,2023-08-14 16:25:05,rightMaxForce,314.0,PLAYER_599,Men's Soccer
18644,2023-08-14 16:25:05,rightTorque,131.409,PLAYER_599,Men's Soccer
18645,2023-08-14 16:24:02,leftMaxForce,438.5,PLAYER_599,Men's Soccer
18646,2023-08-14 16:24:02,leftTorque,183.51225,PLAYER_599,Men's Soccer
18647,2023-08-14 16:24:02,rightMaxForce,320.75,PLAYER_599,Men's Soccer
18648,2023-08-14 16:24:02,rightTorque,134.233875,PLAYER_599,Men's Soccer
18649,2023-08-10 15:56:14,leftMaxForce,449.5,PLAYER_599,Men's Soccer
18650,2023-08-10 15:56:14,leftTorque,188.11575,PLAYER_599,Men's Soccer
18651,2023-08-10 15:56:14,rightMaxForce,316.75,PLAYER_599,Men's Soccer
18652,2023-08-10 15:56:14,rightTorque,132.559875,PLAYER_599,Men's Soccer
