,timestamp,metric,value,playername,team
17207,2025-07-02 15:26:44,leftMaxForce,523.75,PLAYER_566,Football
17208,2025-07-02 15:26:44,leftTorque,219.189375,PLAYER_566,Football
17209,2025-07-02 15:26:44,rightMaxForce,445.5,PLAYER_566,Football
17210,2025-07-02 15:26:44,rightTorque,186.44175,PLAYER_566,Football
17211,2025-06-09 16:18:52,leftMaxForce,498.75,PLAYER_566,Football
17212,2025-06-09 16:18:52,leftTorque,208.726875,PLAYER_566,Football
17213,2025-06-09 16:18:52,rightMaxForce,455.75,PLAYER_566,Football
17214,2025-06-09 16:18:52,rightTorque,190.731375,PLAYER_566,Football
17215,2025-02-24 15:27:16,leftMaxForce,474.5,PLAYER_566,Football
17216,2025-02-24 15:27:16,leftTorque,198.57825,PLAYER_566,Football
17217,2025-02-24 15:27:16,rightMaxForce,529.0,PLAYER_566,Football
17218,2025-02-24 15:27:16,rightTorque,221.3865,PLAYER_566,Football
17219,2025-01-22 13:44:11,leftMaxForce,560.25,PLAYER_566,Football
17220,2025-01-22 13:44:11,leftTorque,234.464625,PLAYER_566,Football
17221,2025-01-22 13:44:11,rightMaxForce,430.0,PLAYER_566,Football
17222,2025-01-22 13:44:11,rightTorque,179.955,PLAYER_566,Football
17223,2024-07-12 13:57:22,leftMaxForce,499.5,PLAYER_566,Football
17224,2024-07-12 13:57:22,leftTorque,209.04075,PLAYER_566,Football
17225,2024-07-12 13:57:22,rightMaxForce,444.0,PLAYER_566,Football
17226,2024-07-12 13:57:22,rightTorque,185.814,PLAYER_566,Football
17227,2024-07-03 15:44:54,leftMaxForce,569.25,PLAYER_566,Football
17228,2024-07-03 15:44:54,leftTorque,238.231125,PLAYER_566,Football
17229,2024-07-03 15:44:54,rightMaxForce,446.25,PLAYER_566,Football
17230,2024-07-03 15:44:54,rightTorque,186.755625,PLAYER_566,Football
17231,2024-06-06 14:54:05,leftMaxForce,450.75,PLAYER_566,Football
17232,2024-06-06 14:54:05,leftTorque,184.582125,PLAYER_566,Football
17233,2024-06-06 14:54:05,rightMaxForce,499.0,PLAYER_566,Football
17234,2024-06-06 14:54:05,rightTorque,204.3405,PLAYER_566,Football
17235,2024-03-19 11:10:39,leftMaxForce,474.5,PLAYER_566,Football
17236,2024-03-19 11:10:39,leftTorque,194.30775,PLAYER_566,Football
17237,2024-03-19 11:10:39,rightMaxForce,515.0,PLAYER_566,Football
17238,2024-03-19 11:10:39,rightTorque,210.8925,PLAYER_566,Football
17239,2024-03-08 14:55:31,leftMaxForce,503.0,PLAYER_566,Football
17240,2024-03-08 14:55:31,leftTorque,205.9785,PLAYER_566,Football
17241,2024-03-08 14:55:31,rightMaxForce,456.75,PLAYER_566,Football
17242,2024-03-08 14:55:31,rightTorque,187.039125,PLAYER_566,Football
17243,2024-01-23 15:32:42,leftMaxForce,521.25,PLAYER_566,Football
17244,2024-01-23 15:32:42,leftTorque,213.451875,PLAYER_566,Football
17245,2024-01-23 15:32:42,rightMaxForce,443.75,PLAYER_566,Football
17246,2024-01-23 15:32:42,rightTorque,181.715625,PLAYER_566,Football
