,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_745,2021-09-17 15:57:23,,,213.0,83.3895,240.75,94.253625
1,PLAYER_745,2021-09-30 15:58:36,,,249.75,97.777125,267.0,104.5305
2,PLAYER_745,2022-07-18 12:10:24,,,255.25,88.444125,298.25,103.343625
3,PLAYER_745,2022-07-19 11:00:00,284.268967,3744.723062,,,,
4,PLAYER_745,2022-07-20 11:00:00,335.854761,3824.891685,,,,
5,PLAYER_745,2022-07-21 11:00:00,250.91547,2770.920068,,,,
6,PLAYER_745,2022-07-22 11:00:00,313.804886,3804.858201,,,,
7,PLAYER_745,2022-07-25 11:00:00,240.655133,2917.715826,,,,
8,PLAYER_745,2022-07-26 11:00:00,265.282113,3258.795409,,,,
9,PLAYER_745,2022-07-27 11:00:00,258.709338,2948.255957,,,,
10,PLAYER_745,2022-07-28 11:00:00,258.238695,2997.037767,,,,
11,PLAYER_745,2022-07-28 12:19:43,,,256.5,88.87725,306.5,106.20225
12,PLAYER_745,2022-07-29 11:00:01,320.161044,3542.627524,,,,
13,PLAYER_745,2022-08-02 11:10:20,192.634897,2135.184502,,,,
14,PLAYER_745,2022-08-02 19:45:00,753.27002,7132.281099,,,,
15,PLAYER_745,2022-08-03 11:30:00,652.285607,7184.188145,,,,
16,PLAYER_745,2022-08-03 19:50:00,606.485713,5765.871675,,,,
17,PLAYER_745,2022-08-04 10:30:00,941.947352,10215.487704,,,,
18,PLAYER_745,2022-08-05 11:30:20,711.511585,6695.136186,,,,
19,PLAYER_745,2022-08-05 13:36:38,,,265.25,91.909125,300.5,104.12325
20,PLAYER_745,2022-08-06 11:20:06,552.46428,5716.47601,,,,
21,PLAYER_745,2022-08-06 19:30:00,674.54953,7199.377474,,,,
22,PLAYER_745,2022-08-07 21:10:00,314.465185,2956.677859,,,,
23,PLAYER_745,2022-08-08 18:30:00,615.545384,6197.355856,,,,
24,PLAYER_745,2022-08-09 11:25:00,576.511919,5311.91252,,,,
25,PLAYER_745,2022-08-09 18:50:16,223.841898,2161.334891,,,,
26,PLAYER_745,2022-08-10 21:10:00,659.041205,6892.479145,,,,
27,PLAYER_745,2022-08-11 11:30:00,258.996719,2119.576814,,,,
28,PLAYER_745,2022-08-11 18:25:00,515.862385,5208.929642,,,,
29,PLAYER_745,2022-08-12 11:25:01,409.292978,4036.947845,,,,
30,PLAYER_745,2022-08-12 13:23:18,,,248.25,86.018625,263.25,91.216125
31,PLAYER_745,2022-08-12 18:25:00,672.689901,6705.646941,,,,
32,PLAYER_745,2022-08-13 11:25:00,695.747079,6955.472357,,,,
33,PLAYER_745,2022-08-13 18:29:00,882.748196,9960.464324,,,,
34,PLAYER_745,2022-08-15 11:25:24,631.850479,5834.203946,,,,
35,PLAYER_745,2022-08-16 11:25:00,597.759203,6130.43525,,,,
36,PLAYER_745,2022-08-17 11:25:00,400.193338,4192.082965,,,,
37,PLAYER_745,2022-08-18 21:00:00,394.321642,3318.300705,,,,
38,PLAYER_745,2022-08-19 13:00:00,352.414162,3529.369376,,,,
39,PLAYER_745,2022-08-20 18:00:00,508.949551,5238.796862,,,,
40,PLAYER_745,2022-08-21 17:00:00,527.265401,4724.121953,,,,
41,PLAYER_745,2022-08-23 16:00:00,685.07841,7119.595318,,,,
42,PLAYER_745,2022-08-24 15:50:51,448.462329,4472.749326,,,,
43,PLAYER_745,2022-08-25 18:00:00,358.304616,2977.859223,,,,
44,PLAYER_745,2022-08-26 16:00:00,545.107726,5612.087505,,,,
45,PLAYER_745,2022-08-27 12:55:00,390.848978,3984.729627,,,,
46,PLAYER_745,2022-08-28 17:00:00,484.779634,4538.384636,,,,
47,PLAYER_745,2022-08-30 15:55:00,632.650075,6506.551302,,,,
48,PLAYER_745,2022-08-30 18:05:40,,,236.0,81.774,296.0,102.564
49,PLAYER_745,2022-09-02 15:55:00,377.395521,2904.245005,,,,
50,PLAYER_745,2022-09-02 17:46:53,,,245.5,85.06575,307.25,106.462125
51,PLAYER_745,2022-09-03 13:05:00,414.423924,4290.341546,,,,
52,PLAYER_745,2022-09-04 16:00:00,378.249941,3363.16863,,,,
53,PLAYER_745,2022-09-07 15:55:00,394.135207,4107.201101,,,,
54,PLAYER_745,2022-09-08 22:00:00,359.795041,3093.417337,,,,
55,PLAYER_745,2022-09-09 16:00:00,394.021455,3929.279768,,,,
56,PLAYER_745,2022-09-11 19:00:00,428.415417,4030.240986,,,,
57,PLAYER_745,2022-09-13 16:45:00,472.777794,5086.129301,,,,
58,PLAYER_745,2022-09-14 15:55:00,450.722635,4701.849211,,,,
59,PLAYER_745,2022-09-15 21:00:00,385.315572,3467.324478,,,,
60,PLAYER_745,2022-09-16 15:55:00,511.043329,5557.312127,,,,
61,PLAYER_745,2022-09-17 12:55:11,643.781604,7702.884344,,,,
62,PLAYER_745,2022-09-18 12:55:00,614.704357,7002.434337,,,,
63,PLAYER_745,2022-09-20 16:25:00,441.620354,4434.075329,,,,
64,PLAYER_745,2022-09-21 15:55:00,514.55879,5373.345856,,,,
65,PLAYER_745,2022-09-22 21:00:00,412.931865,3643.354934,,,,
66,PLAYER_745,2022-09-23 15:55:00,546.027492,5762.715765,,,,
67,PLAYER_745,2022-09-24 12:43:36,,,250.25,86.711625,286.0,99.099
68,PLAYER_745,2022-09-24 12:50:00,461.673474,4664.126887,,,,
69,PLAYER_745,2022-09-25 15:10:00,609.160902,6120.903888,,,,
70,PLAYER_745,2022-10-02 16:10:00,458.441479,3998.271767,,,,
71,PLAYER_745,2022-10-04 16:30:00,461.640656,4447.98414,,,,
72,PLAYER_745,2022-10-05 18:30:00,398.604298,4187.87809,,,,
73,PLAYER_745,2022-10-06 21:15:00,365.140824,2629.626532,,,,
74,PLAYER_745,2022-10-07 15:15:00,363.263544,3849.694344,,,,
75,PLAYER_745,2022-10-09 16:10:00,373.721313,3060.832985,,,,
76,PLAYER_745,2022-10-11 16:00:00,565.292258,6133.60593,,,,
77,PLAYER_745,2022-10-12 15:55:00,467.117859,4887.266931,,,,
78,PLAYER_745,2022-10-13 21:10:00,412.590815,3820.331213,,,,
79,PLAYER_745,2022-10-14 16:20:00,472.687624,5043.807554,,,,
80,PLAYER_745,2022-10-15 13:25:00,411.107629,4303.940143,,,,
81,PLAYER_745,2022-10-16 15:10:00,464.714139,3894.767236,,,,
82,PLAYER_745,2022-10-19 15:55:00,444.693052,4280.598957,,,,
83,PLAYER_745,2022-10-20 16:15:00,476.235416,4692.375666,,,,
84,PLAYER_745,2022-10-21 15:55:00,430.414167,4051.388695,,,,
85,PLAYER_745,2022-10-22 13:00:00,368.113595,3972.094994,,,,
86,PLAYER_745,2022-10-23 16:00:00,441.847394,3912.366698,,,,
87,PLAYER_745,2022-10-25 16:25:00,471.139781,4561.853256,,,,
88,PLAYER_745,2022-10-26 18:30:00,414.75888,4209.562085,,,,
89,PLAYER_745,2022-10-27 20:30:00,510.932492,4161.649873,,,,
