,playername,timestamp,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_092,2022-01-28 13:35:06,374.0,143.055,415.25,158.833125
1,PLAYER_092,2022-02-25 14:37:47,398.25,152.330625,439.5,168.10875
2,PLAYER_092,2022-03-31 14:59:47,342.5,131.00625,348.0,133.11
3,PLAYER_092,2022-05-27 14:57:41,415.5,158.92875,349.0,133.4925
4,PLAYER_092,2022-06-10 15:36:20,326.25,124.790625,336.5,128.71125
5,PLAYER_092,2022-06-17 15:05:43,340.75,130.336875,325.75,124.599375
6,PLAYER_092,2022-07-01 14:58:18,358.0,136.935,350.5,134.06625
7,PLAYER_092,2022-07-15 15:12:04,339.0,129.6675,328.5,125.65125
8,PLAYER_092,2022-08-01 16:10:11,381.75,146.019375,377.5,144.39375
9,PLAYER_092,2022-08-16 20:12:37,367.25,140.473125,369.5,141.33375
10,PLAYER_092,2023-01-23 15:51:30,376.5,144.01125,390.25,149.270625
11,PLAYER_092,2023-02-16 15:20:58,345.25,132.058125,396.0,151.47
12,PLAYER_092,2023-04-28 13:35:55,472.0,201.78,433.25,185.214375
13,PLAYER_092,2023-05-22 13:17:51,477.5,182.64375,430.5,164.66625
14,PLAYER_092,2023-06-05 13:35:56,501.25,214.284375,464.5,198.57375
15,PLAYER_092,2023-06-29 13:38:25,440.0,188.1,430.0,183.825
16,PLAYER_092,2023-07-31 17:07:55,298.25,114.080625,291.5,111.49875
17,PLAYER_092,2023-08-09 20:24:14,368.5,140.95125,348.75,133.396875
18,PLAYER_092,2024-01-23 15:28:22,379.25,162.129375,384.75,164.480625
19,PLAYER_092,2024-03-08 15:10:45,489.0,209.0475,498.5,213.10875
20,PLAYER_092,2024-03-19 11:03:24,458.25,195.901875,459.75,196.543125
21,PLAYER_092,2024-06-06 15:02:54,365.5,156.25125,484.75,207.230625
22,PLAYER_092,2024-07-03 15:42:17,362.25,167.902875,458.0,212.283
23,PLAYER_092,2024-07-12 13:39:14,405.5,187.94925,468.25,217.033875
24,PLAYER_092,2024-07-26 13:27:28,419.0,194.2065,456.75,211.703625
25,PLAYER_092,2024-08-23 19:39:38,413.25,191.541375,470.75,218.192625
26,PLAYER_092,2024-10-08 11:04:04,420.25,194.785875,418.5,193.97475
27,PLAYER_092,2025-01-28 15:25:43,435.25,201.738375,456.75,211.703625
28,PLAYER_092,2025-02-24 15:18:00,453.25,201.922875,463.0,206.2665
29,PLAYER_092,2025-06-02 16:16:16,471.5,210.05325,492.75,219.520125
