,timestamp,metric,value,playername,team
12436,2023-09-05 20:58:01,leftMaxForce,379.75,PLAYER_349,Mens Lax
12437,2023-09-05 20:58:01,leftTorque,158.925375,PLAYER_349,Mens Lax
12438,2023-09-05 20:58:01,rightMaxForce,362.0,PLAYER_349,Mens Lax
12439,2023-09-05 20:58:01,rightTorque,151.497,PLAYER_349,Mens Lax
12440,2023-08-28 20:40:10,leftMaxForce,278.0,PLAYER_349,Mens Lax
12441,2023-08-28 20:40:10,leftTorque,126.351,PLAYER_349,Mens Lax
12442,2023-08-28 20:40:10,rightMaxForce,352.25,PLAYER_349,Mens Lax
12443,2023-08-28 20:40:10,rightTorque,160.097625,PLAYER_349,Mens Lax
12444,2023-01-11 16:00:13,leftMaxForce,322.25,PLAYER_349,Mens Lax
12445,2023-01-11 16:00:13,leftTorque,146.462625,PLAYER_349,Mens Lax
12446,2023-01-11 16:00:13,rightMaxForce,331.25,PLAYER_349,Mens Lax
12447,2023-01-11 16:00:13,rightTorque,150.553125,PLAYER_349,Mens Lax
12448,2022-09-08 21:05:32,leftMaxForce,284.0,PLAYER_349,Mens Lax
12449,2022-09-08 21:05:32,leftTorque,129.078,PLAYER_349,Mens Lax
12450,2022-09-08 21:05:32,rightMaxForce,294.5,PLAYER_349,Mens Lax
12451,2022-09-08 21:05:32,rightTorque,133.85025,PLAYER_349,Mens Lax
12452,2022-08-26 18:27:45,leftMaxForce,290.75,PLAYER_349,Mens Lax
12453,2022-08-26 18:27:45,leftTorque,132.145875,PLAYER_349,Mens Lax
12454,2022-08-26 18:27:45,rightMaxForce,325.0,PLAYER_349,Mens Lax
12455,2022-08-26 18:27:45,rightTorque,147.7125,PLAYER_349,Mens Lax
12456,2021-11-29 18:29:56,leftMaxForce,281.0,PLAYER_349,Mens Lax
12457,2021-11-29 18:29:56,leftTorque,127.7145,PLAYER_349,Mens Lax
12458,2021-11-29 18:29:56,rightMaxForce,292.75,PLAYER_349,Mens Lax
12459,2021-11-29 18:29:56,rightTorque,133.054875,PLAYER_349,Mens Lax
