,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_205,2021-11-16 18:51:34,,,337.5,135.16875,317.75,127.258875
1,PLAYER_205,2022-02-15 13:27:10,,,360.75,144.480375,360.0,144.18
2,PLAYER_205,2022-03-01 13:36:14,,,416.75,166.908375,449.5,180.02475
3,PLAYER_205,2022-03-08 13:23:11,,,441.5,176.82075,450.75,180.525375
4,PLAYER_205,2022-04-20 17:39:03,,,431.75,172.915875,435.25,174.317625
5,PLAYER_205,2022-04-29 21:30:00,252.381801,1501.736889,,,,
6,PLAYER_205,2022-08-10 14:36:51,,,477.25,191.138625,509.0,203.8545
7,PLAYER_205,2023-01-27 21:29:41,,,495.25,198.347625,512.0,205.056
8,PLAYER_205,2023-02-15 21:36:34,,,480.5,192.44025,494.25,197.947125
9,PLAYER_205,2023-03-10 21:32:40,,,457.25,183.128625,492.75,197.346375
10,PLAYER_205,2023-03-27 20:31:15,,,471.0,188.6355,439.75,176.119875
11,PLAYER_205,2023-04-14 20:08:35,,,521.75,208.960875,467.5,187.23375
12,PLAYER_205,2023-04-24 20:07:45,,,510.0,204.255,451.5,180.82575
13,PLAYER_205,2023-08-08 15:41:48,,,336.0,134.568,269.25,107.834625
14,PLAYER_205,2023-08-17 15:21:07,,,333.0,133.3665,281.75,112.840875
15,PLAYER_205,2023-08-21 15:59:01,,,352.5,141.17625,326.75,130.863375
