,playername,timestamp,accel_load_accum,distance_total,leftMaxForce,leftTorque,rightMaxForce,rightTorque
0,PLAYER_457,2022-07-19 12:12:27,,,305.5,125.10225,346.0,141.687
1,PLAYER_457,2022-07-28 11:00:00,242.962116,2500.187656,,,,
2,PLAYER_457,2022-07-29 11:00:01,293.933835,2639.15919,,,,
3,PLAYER_457,2022-08-02 11:10:20,224.122764,2097.195295,,,,
4,PLAYER_457,2022-08-02 19:45:00,529.165897,5502.728756,,,,
5,PLAYER_457,2022-08-03 11:30:00,660.811371,6021.563693,,,,
6,PLAYER_457,2022-08-03 19:50:00,677.526906,5102.340865,,,,
7,PLAYER_457,2022-08-04 10:30:00,724.907261,6428.90848,,,,
8,PLAYER_457,2022-08-05 11:30:20,576.383435,4541.783632,,,,
9,PLAYER_457,2022-08-05 13:27:31,,,289.25,118.447875,358.0,146.601
10,PLAYER_457,2022-08-06 11:20:06,484.044708,4256.035581,,,,
11,PLAYER_457,2022-08-06 19:30:00,737.005324,7306.788816,,,,
12,PLAYER_457,2022-08-07 21:10:00,730.332027,6941.361467,,,,
13,PLAYER_457,2022-08-08 18:30:00,557.32184,4800.432813,,,,
14,PLAYER_457,2022-08-09 11:25:00,565.097226,4932.657115,,,,
15,PLAYER_457,2022-08-09 18:50:16,228.615121,2096.373872,,,,
16,PLAYER_457,2022-08-10 21:10:00,827.286172,7833.311519,,,,
17,PLAYER_457,2022-08-11 11:30:00,237.981062,1687.259481,,,,
18,PLAYER_457,2022-08-11 18:25:00,529.192894,4457.926063,,,,
19,PLAYER_457,2022-08-12 11:25:01,507.695214,4668.852154,,,,
20,PLAYER_457,2022-08-12 13:21:51,,,317.5,130.01625,336.0,137.592
21,PLAYER_457,2022-08-12 18:25:00,674.325983,6108.188583,,,,
22,PLAYER_457,2022-08-13 11:25:00,638.659522,5513.304035,,,,
23,PLAYER_457,2022-08-13 18:29:00,785.16448,8026.313567,,,,
24,PLAYER_457,2022-08-15 11:25:24,625.797568,5149.764794,,,,
25,PLAYER_457,2022-08-16 11:25:00,586.635759,5443.018306,,,,
26,PLAYER_457,2022-08-17 11:25:00,398.053591,3705.797191,,,,
27,PLAYER_457,2022-08-18 21:00:00,396.708658,2964.278198,,,,
28,PLAYER_457,2022-08-19 13:00:00,394.238548,3488.309165,,,,
29,PLAYER_457,2022-08-20 18:00:00,473.940283,4275.673573,,,,
30,PLAYER_457,2022-08-21 17:00:00,554.799313,4357.660847,,,,
31,PLAYER_457,2022-08-23 16:00:00,647.75613,6031.428762,,,,
32,PLAYER_457,2022-08-24 15:50:51,446.832411,4023.418751,,,,
33,PLAYER_457,2022-08-25 18:00:00,363.35718,2626.69257,,,,
34,PLAYER_457,2022-08-26 16:00:00,527.959477,4848.841343,,,,
35,PLAYER_457,2022-08-27 12:55:00,387.08251,3380.382749,,,,
36,PLAYER_457,2022-08-28 17:00:00,632.826587,5856.035359,,,,
37,PLAYER_457,2022-08-30 15:55:00,504.868715,4644.567314,,,,
38,PLAYER_457,2022-08-30 18:12:35,,,335.5,137.38725,331.0,135.5445
39,PLAYER_457,2022-09-01 15:30:00,604.284078,5338.408555,,,,
40,PLAYER_457,2022-09-02 15:55:00,325.895568,2356.011901,,,,
41,PLAYER_457,2022-09-03 13:05:00,396.026868,3656.483749,,,,
42,PLAYER_457,2022-09-04 16:00:00,407.525659,3181.861013,,,,
43,PLAYER_457,2022-09-06 16:25:00,474.31497,4622.516284,,,,
44,PLAYER_457,2022-09-07 15:55:00,454.289318,4104.743775,,,,
45,PLAYER_457,2022-09-08 22:00:00,935.167188,9422.722052,,,,
46,PLAYER_457,2022-09-09 16:00:00,380.210693,3452.298263,,,,
47,PLAYER_457,2022-09-11 19:00:00,497.973387,4726.871249,,,,
48,PLAYER_457,2022-09-13 16:45:00,462.989593,4687.923518,,,,
49,PLAYER_457,2022-09-14 15:55:00,438.566885,4017.606714,,,,
50,PLAYER_457,2022-09-15 21:00:00,664.836129,6386.656906,,,,
51,PLAYER_457,2022-09-16 15:55:00,472.564005,4940.356068,,,,
52,PLAYER_457,2022-09-17 12:55:11,691.078033,6767.370624,,,,
53,PLAYER_457,2022-09-18 12:55:00,574.3363,5363.53665,,,,
54,PLAYER_457,2022-09-20 16:25:00,350.977905,3303.165957,,,,
55,PLAYER_457,2022-09-21 15:55:00,480.661118,4247.89858,,,,
56,PLAYER_457,2022-09-22 21:00:00,410.47797,3403.912891,,,,
57,PLAYER_457,2022-09-23 15:55:00,509.405041,4752.512562,,,,
58,PLAYER_457,2022-09-24 12:50:00,439.575037,3856.870157,,,,
59,PLAYER_457,2022-09-25 15:10:00,973.753554,10034.109838,,,,
60,PLAYER_457,2022-10-02 16:10:00,422.113577,3402.560025,,,,
61,PLAYER_457,2022-10-04 16:30:00,439.585283,3939.954398,,,,
62,PLAYER_457,2022-10-05 18:30:00,391.249486,3594.857396,,,,
63,PLAYER_457,2022-10-06 21:15:00,443.8554,3518.608883,,,,
64,PLAYER_457,2022-10-07 15:15:00,308.845296,2886.166465,,,,
65,PLAYER_457,2022-10-09 16:10:00,469.333669,3685.838185,,,,
66,PLAYER_457,2022-10-11 16:00:00,596.123694,5655.985723,,,,
67,PLAYER_457,2022-10-12 15:55:00,403.409254,3703.069631,,,,
68,PLAYER_457,2022-10-13 21:10:00,471.094824,3802.355849,,,,
69,PLAYER_457,2022-10-14 16:20:00,449.375162,4067.162453,,,,
70,PLAYER_457,2022-10-15 13:25:00,395.988683,3637.645128,,,,
71,PLAYER_457,2022-10-16 15:10:00,444.797853,3549.841969,,,,
72,PLAYER_457,2022-10-19 15:55:00,340.805707,3198.773646,,,,
73,PLAYER_457,2022-10-20 16:15:00,446.90316,4159.346911,,,,
