,team,metric,playername,data_source,player_mean_value,team_avg_value,percent_difference_from_team_mean,timestamp
243,Womens Basketball,distance_total,PLAYER_792,kinexon,2099.65,3876.2,-45.832258397399514,2022-03-22 11:34:00
244,Womens Basketball,leftMaxForce,PLAYER_343,vald,265.25,346.57,-23.464235219436187,2025-08-25 13:41:46
245,Womens Basketball,leftMaxForce,PLAYER_493,vald,273.25,346.57,-21.155899241134545,2025-09-02 15:02:08
246,Womens Basketball,leftMaxForce,PLAYER_906,vald,295.25,346.57,-14.807975300805031,2025-09-02 16:00:40
247,Womens Basketball,leftMaxForce,PLAYER_851,vald,297.0,346.57,-14.303026805551546,2025-09-02 15:07:59
248,Womens Basketball,leftMaxForce,PLAYER_042,vald,315.38,346.57,-8.999624895403526,2025-09-02 15:04:20
249,Womens Basketball,leftTorque,PLAYER_343,vald,111.01,154.39,-28.097674719865267,2025-08-25 13:41:46
250,Womens Basketball,leftTorque,PLAYER_493,vald,121.73,154.39,-21.15421983289072,2025-09-02 15:02:08
251,Womens Basketball,leftTorque,PLAYER_555,vald,132.36,154.39,-14.269058876870247,2025-09-02 15:56:29
252,Womens Basketball,leftTorque,PLAYER_906,vald,136.85,154.39,-11.360839432605735,2025-06-30 16:05:45
253,Womens Basketball,leftTorque,PLAYER_1264,vald,145.46,154.39,-5.784053371332327,2025-06-30 16:55:47
254,Womens Basketball,rightMaxForce,PLAYER_493,vald,252.25,303.57,-16.90549131995915,2025-09-02 15:02:08
255,Womens Basketball,rightMaxForce,PLAYER_042,vald,253.88,303.57,-16.368547616694666,2025-06-30 16:06:30
256,Womens Basketball,rightMaxForce,PLAYER_851,vald,269.75,303.57,-11.140758309450865,2025-09-02 15:07:59
257,Womens Basketball,rightMaxForce,PLAYER_906,vald,272.63,303.57,-10.192047962578647,2025-09-02 16:00:40
258,Womens Basketball,rightMaxForce,PLAYER_555,vald,279.35,303.57,-7.978390486543456,2023-07-18 16:43:38
259,Womens Basketball,rightTorque,PLAYER_493,vald,112.38,135.23,-16.897138208977296,2025-09-02 15:02:08
260,Womens Basketball,rightTorque,PLAYER_555,vald,117.15,135.23,-13.369814390297998,2024-09-03 13:17:19
261,Womens Basketball,rightTorque,PLAYER_906,vald,126.36,135.23,-6.559195444797745,2025-06-30 16:05:45
262,Womens Basketball,rightTorque,PLAYER_1128,vald,127.67,135.23,-5.590475486208673,2022-06-30 15:48:48
263,Womens Basketball,rightTorque,PLAYER_343,vald,128.48,135.23,-4.99149596982918,2025-08-25 13:41:46
264,Womens Lacrosse,leftMaxForce,PLAYER_758,vald,180.86,297.68,-39.243482934694974,2022-11-17 15:27:55
265,Womens Lacrosse,leftMaxForce,PLAYER_724,vald,217.0,297.68,-27.102929320075255,2022-09-01 13:26:54
266,Womens Lacrosse,leftMaxForce,PLAYER_453,vald,217.75,297.68,-26.85098091910777,2021-11-30 15:46:32
267,Womens Lacrosse,leftMaxForce,PLAYER_414,vald,223.0,297.68,-25.0873421123354,2023-08-31 13:18:54
268,Womens Lacrosse,leftMaxForce,PLAYER_382,vald,228.98,297.68,-23.078473528621345,2023-11-06 17:51:20
269,Womens Lacrosse,leftTorque,PLAYER_758,vald,74.06,127.42,-41.87725631768953,2022-09-20 13:28:29
270,Womens Lacrosse,leftTorque,PLAYER_724,vald,88.86,127.42,-30.262125255062,2022-10-04 13:25:46
271,Womens Lacrosse,leftTorque,PLAYER_453,vald,89.17,127.42,-30.018835347669125,2022-01-18 15:34:41
272,Womens Lacrosse,leftTorque,PLAYER_414,vald,92.65,127.42,-27.287709935645893,2023-08-31 13:18:54
273,Womens Lacrosse,leftTorque,PLAYER_733,vald,93.24,127.42,-26.82467430544656,2022-09-23 15:35:06
274,Womens Lacrosse,rightMaxForce,PLAYER_981,vald,196.33,286.46,-31.463380576694817,2023-11-06 18:09:24
275,Womens Lacrosse,rightMaxForce,PLAYER_227,vald,205.06,286.46,-28.415834671507362,2024-09-24 16:49:31
276,Womens Lacrosse,rightMaxForce,PLAYER_233,vald,206.75,286.46,-27.825874467639455,2025-08-29 16:11:43
277,Womens Lacrosse,rightMaxForce,PLAYER_742,vald,213.07,286.46,-25.61963275850031,2023-01-21 18:06:28
278,Womens Lacrosse,rightMaxForce,PLAYER_385,vald,217.0,286.46,-24.247713467848907,2023-08-31 13:16:55
279,Womens Lacrosse,rightTorque,PLAYER_227,vald,84.75,123.11,-31.15912598489156,2025-01-16 22:47:33
280,Womens Lacrosse,rightTorque,PLAYER_233,vald,86.52,123.11,-29.721387377142396,2025-08-29 16:11:43
281,Womens Lacrosse,rightTorque,PLAYER_683,vald,87.94,123.11,-28.567947364145883,2021-11-30 15:42:01
282,Womens Lacrosse,rightTorque,PLAYER_981,vald,88.09,123.11,-28.446105109251885,2023-04-18 13:35:07
283,Womens Lacrosse,rightTorque,PLAYER_385,vald,88.12,123.11,-28.421736658273083,2023-08-31 13:16:55
284,Womens Soccer,accel_load_accum,PLAYER_105,kinexon,31.71,541.12,-94.13993199290361,2022-03-28 12:30:00
285,Womens Soccer,accel_load_accum,PLAYER_585,kinexon,341.73,541.12,-36.84764931992903,2022-04-20 12:25:26
286,Womens Soccer,accel_load_accum,PLAYER_480,kinexon,388.1,541.12,-28.27838557066824,2024-09-15 17:25:00
287,Womens Soccer,accel_load_accum,PLAYER_910,kinexon,397.84,541.12,-26.47841513897103,2024-08-04 12:00:00
288,Womens Soccer,accel_load_accum,PLAYER_854,kinexon,399.76,541.12,-26.12359550561798,2024-10-22 16:30:00
289,Womens Soccer,distance_total,PLAYER_105,kinexon,340.86,5090.5,-93.30399764266772,2022-03-28 12:30:00
290,Womens Soccer,distance_total,PLAYER_854,kinexon,2229.97,5090.5,-56.1934976917788,2024-09-04 17:30:00
291,Womens Soccer,distance_total,PLAYER_585,kinexon,2540.24,5090.5,-50.09841862292505,2022-04-01 12:30:00
292,Womens Soccer,distance_total,PLAYER_135,kinexon,3140.2,5090.5,-38.312542972203126,2025-09-25 22:00:16
293,Womens Soccer,distance_total,PLAYER_128,kinexon,3266.85,5090.5,-35.8245751890777,2025-08-29 15:50:00
294,Womens Soccer,leftMaxForce,PLAYER_052,vald,171.5,304.06,-43.59665855423272,2023-07-26 13:14:12
295,Womens Soccer,leftMaxForce,PLAYER_910,vald,239.41,304.06,-21.262250871538512,2023-07-17 13:55:34
296,Womens Soccer,leftMaxForce,PLAYER_745,vald,246.64,304.06,-18.88443070446623,2022-09-24 12:43:36
297,Womens Soccer,leftMaxForce,PLAYER_115,vald,248.09,304.06,-18.407551141222125,2023-04-24 18:20:43
298,Womens Soccer,leftMaxForce,PLAYER_007,vald,261.25,304.06,-14.07945800171019,2025-07-14 12:31:01
299,Womens Soccer,leftTorque,PLAYER_052,vald,70.23,124.23,-43.46776141028737,2023-07-26 13:14:12
300,Womens Soccer,leftTorque,PLAYER_745,vald,87.77,124.23,-29.34878853739033,2021-09-30 15:58:36
301,Womens Soccer,leftTorque,PLAYER_910,vald,89.42,124.23,-28.020606938742652,2024-09-24 18:05:42
302,Womens Soccer,leftTorque,PLAYER_115,vald,102.06,124.23,-17.845930934556872,2023-11-16 17:25:00
303,Womens Soccer,leftTorque,PLAYER_112,vald,105.73,124.23,-14.891733075746599,2025-01-27 12:47:03
304,Womens Soccer,rightMaxForce,PLAYER_052,vald,200.5,291.8,-31.288553803975326,2023-07-26 13:14:12
305,Womens Soccer,rightMaxForce,PLAYER_115,vald,228.65,291.8,-21.64153529814942,2023-01-25 19:25:05
306,Womens Soccer,rightMaxForce,PLAYER_719,vald,240.36,291.8,-17.62851267991775,2023-01-25 19:15:48
307,Womens Soccer,rightMaxForce,PLAYER_910,vald,243.36,291.8,-16.600411240575735,2024-01-24 19:21:48
308,Womens Soccer,rightMaxForce,PLAYER_796,vald,244.72,291.8,-16.134338588074026,2022-09-02 17:46:01
309,Womens Soccer,rightTorque,PLAYER_052,vald,82.1,119.28,-31.17035546613012,2023-07-26 13:14:12
310,Womens Soccer,rightTorque,PLAYER_796,vald,89.2,119.28,-25.21797451374916,2022-07-18 12:07:42
311,Womens Soccer,rightTorque,PLAYER_910,vald,90.9,119.28,-23.79275653923541,2024-04-03 17:47:04
312,Womens Soccer,rightTorque,PLAYER_115,vald,94.08,119.28,-21.126760563380284,2024-04-03 17:48:00
313,Womens Soccer,rightTorque,PLAYER_719,vald,96.26,119.28,-19.299128101945,2024-07-15 10:49:39
